"","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","Type","Type","Means","Type.null","Means.null","ASCI","ASCI.null"
"MAMD1_6.13.08_1",8,8.85749561490215,0.903189834668451,8,8.67479674796748,0.922211808809747,0.185483928172528,0.206240858117991,"str","Stressed",0.485151431073477,"Stressed",0.485151431073477,0.694170632870964,0.703681619941612
"MAMD1_7.1.07_1",9,8.85749561490215,1.01608856400201,9,8.67479674796748,1.03748828491097,0.169505344458498,0.195645507513033,"other","Stressed",0.488514113245511,"Stressed",0.488514113245511,0.75230133862376,0.76300119907824
"MCMC1_6.18.08_1",9,8.48716162367917,1.06042519266866,9,8.67479674796748,1.03748828491097,0.0952930683843417,0.147194112235511,"str","Stressed",0.691236432805943,"Stressed",0.691236432805943,0.875830812737302,0.864362358858456
"MCRC1_10.6.07_1",7,7.73510157900011,0.904965491210119,8,8.67479674796748,0.922211808809747,0.160796888291468,0.223468226881196,"other","Intermediate",0.954431972828262,"Intermediate",0.954431972828262,0.929698732019191,0.938321890819005
"MCRC1_11.4.08_1",7,7.73510157900011,0.904965491210119,8,8.67479674796748,0.922211808809747,0.160796888291468,0.223468226881196,"int","Intermediate",1.15256387190973,"Intermediate",1.15256387190973,1.02876468155992,1.03738784035974
"MCRC1_6.18.08_1",8,7.73510157900011,1.03424627566871,8,8.67479674796748,0.922211808809747,0.0958158286937204,0.178612059158134,"other","Intermediate",1.03941103327244,"Intermediate",1.03941103327244,1.03682865447057,0.980811421041093
"MCRC1_7.4.07_1",7,7.73510157900011,0.904965491210119,8,8.67479674796748,0.922211808809747,0.160796888291468,0.223468226881196,"other","Intermediate",0.916479738446829,"Intermediate",0.916479738446829,0.910722614828474,0.919345773628288
"ME-SCR_5.29.14_1",8,10.2540792947549,0.780177309930899,7,8.67479674796748,0.806935332708529,0.256621403097327,0.243084370677732,"other","Intermediate",0.929988052801643,"Intermediate",0.929988052801643,0.855082681366271,0.868461692755086
"ME-SCR_6.17.15_1",10,10.2540792947549,0.975221637413624,8,8.67479674796748,0.922211808809747,0.231335004451825,0.216642288314643,"int","Intermediate",0.914800636758217,"Intermediate",0.914800636758217,0.94501113708592,0.918506222783982
"MJMJ1_6.19.08_1",9,10.0709476452773,0.893659694896788,9,8.67479674796748,1.03748828491097,0.188734641206894,0.160380251456608,"other","Reference",0.840932095441511,"Reference",0.840932095441511,0.86729589516915,0.93921019017624
"MTMT1_6.5.08_1",14,12.3475501423664,1.13382815526813,11,8.67479674796748,1.2680412371134,0.0627174006199724,0.118181818181818,"int","Intermediate",1.0442860309184,"Intermediate",1.0442860309184,1.08905709309327,1.1561636340159
"MTTF1_6.5.08_1",12,12.9625739542256,0.925742066535186,10,8.67479674796748,1.15276476101218,0.115301498777759,0.134523291249456,"other",NA,0.812995542117591,NA,0.812995542117591,0.869368804326389,0.982880151564886
"RCRC1_7.1.07_1",10,9.04963814374774,1.10501655880118,11,8.67479674796748,1.2680412371134,0.106870000319378,0.118181818181818,"int","Intermediate",1.22356905754152,"Intermediate",1.22356905754152,1.16429280817135,1.24580514732746
"REF-TCAS_5.20.14_1",12,11.755527516262,1.02079638564921,10,8.67479674796748,1.15276476101218,0.142771413872787,0.12929908576404,"other",NA,1.07621701860439,NA,1.07621701860439,1.0485067021268,1.11449088980829
"REF-TCAS_6.10.14_1",12,11.755527516262,1.02079638564921,10,8.67479674796748,1.15276476101218,0.138092109574874,0.135974459439849,"other",NA,1.16143030893271,NA,1.16143030893271,1.09111334729096,1.15709753497245
"REF-TCAS_6.17.14_1",12,11.755527516262,1.02079638564921,11,8.67479674796748,1.2680412371134,0.122068369146658,0.118181818181818,"other",NA,0.990335688378849,NA,0.990335688378849,1.00556603701403,1.12918846274612
"SACJ1_6.19.08_1",10,10.1927425866874,0.981090213448624,9,8.67479674796748,1.03748828491097,0.192538598604194,0.160380251456608,"str","Stressed",0.691592561606909,"Stressed",0.691592561606909,0.836341387527767,0.864540423258939
"SAMI1_10.4.07_1",7,10.2603647852433,0.682236952244382,5,8.67479674796748,0.576382380506092,0.319260447630273,0.324217201743956,"other","Intermediate",1.2893143059604,"Intermediate",1.2893143059604,0.985775629102391,0.932848343233246
"SAMI1_11.2.08_1",11,10.2603647852433,1.07208663924117,8,8.67479674796748,0.922211808809747,0.157430687409396,0.180237282626361,"int","Intermediate",1.38288126818725,"Intermediate",1.38288126818725,1.22748395371421,1.1525465384985
"SAMI1_6.6.07_1",12,10.2603647852433,1.16954906099037,10,8.67479674796748,1.15276476101218,0.143919645640937,0.147003337686838,"other","Intermediate",1.05162770911848,"Intermediate",1.05162770911848,1.11058838505443,1.10219623506533
"SAMI1_6.6.08_1",9,10.2603647852433,0.877161795742777,6,8.67479674796748,0.69165885660731,0.243393153726607,0.28938134810711,"other","Intermediate",0.919368212179336,"Intermediate",0.919368212179336,0.898265003961056,0.805513534393323
"SASA1_6.20.08_1",4,9.15746070823688,0.436802310972747,4,8.67479674796748,0.461105904404874,0.466099529267831,0.449219585204191,"str","Stressed",0.64028127082378,"Stressed",0.64028127082378,0.538541790898263,0.550693587614327
"SASA4_10.4.07_1",12,9.87231050166174,1.21552092572252,11,8.67479674796748,1.2680412371134,0.0972777657932666,0.118181818181818,"other","Reference",1.29481809925599,"Reference",1.29481809925599,1.25516951248926,1.28142966818469
"SASA4_11.2.08_1",12,9.87231050166174,1.21552092572252,11,8.67479674796748,1.2680412371134,0.0972777657932666,0.118181818181818,"rv","Reference",1.1685159366251,"Reference",1.1685159366251,1.19201843117381,1.21827858686925
"SASA4_6.6.08_1",12,9.87231050166174,1.21552092572252,11,8.67479674796748,1.2680412371134,0.0972777657932666,0.118181818181818,"other","Reference",1.27743797173999,"Reference",1.27743797173999,1.24647944873125,1.27273960442669
"SASA4_6.7.07_1",11,9.87231050166174,1.11422751524564,11,8.67479674796748,1.2680412371134,0.102720267106347,0.118181818181818,"other","Reference",1.17926353661274,"Reference",1.17926353661274,1.14674552592919,1.22365238686307
"SASN1_6.20.08_1",7,11.1051405500854,0.630338712817655,6,8.67479674796748,0.69165885660731,0.32804136093127,0.274238227146814,"str","Stressed",0.542023558263343,"Stressed",0.542023558263343,0.586181135540499,0.616841207435326
"SASV1_6.13.07_1",11,9.85088013208131,1.11665149230436,11,8.67479674796748,1.2680412371134,0.107530653341789,0.118181818181818,"int","Intermediate",1.29192810643289,"Intermediate",1.29192810643289,1.20428979936863,1.27998467177314
"SC-MB_6.17.14_1",6,7.67166942566662,0.782098350057443,7,8.67479674796748,0.806935332708529,0.21017919840719,0.25207468879668,"str","Stressed",0.762624656854507,"Stressed",0.762624656854507,0.772361503455975,0.784779994781518
"SCFC1_6.12.08_1",12,10.0356689500604,1.19573493901747,11,8.67479674796748,1.2680412371134,0.135904309524059,0.118181818181818,"rc","Reference",1.12809166064432,"Reference",1.12809166064432,1.16191329983089,1.19806644887886
"SCPR1_6.20.08_1",10,9.89410641625223,1.01070269302681,9,8.67479674796748,1.03748828491097,0.189157830244137,0.160380251456608,"int","Intermediate",0.826687944683928,"Intermediate",0.826687944683928,0.918695318855369,0.932088114797449
"SCSC2_6.20.07_1",10,10.2724238849068,0.973480077539729,10,8.67479674796748,1.15276476101218,0.169463841430334,0.12929908576404,"str","Stressed",0.803556519355005,"Stressed",0.803556519355005,0.888518298447367,0.978160640183593
"SCSF1_6.12.08_1",11,10.3395308602171,1.06387805682017,11,8.67479674796748,1.2680412371134,0.127300203438783,0.118181818181818,"int","Intermediate",0.853178508147509,"Intermediate",0.853178508147509,0.958528282483839,1.06060987263045
"SCSL1_6.16.08_1",11,11.5357502643533,0.95355739747515,10,8.67479674796748,1.15276476101218,0.146982746532018,0.134523291249456,"int","Intermediate",0.881830348861856,"Intermediate",0.881830348861856,0.917693873168503,1.01729755493702
"SCSP1_6.19.07_1",11,10.8440065955463,1.01438521851488,9,8.67479674796748,1.03748828491097,0.14514398894688,0.18951241950322,"int","Intermediate",1.02047071979646,"Intermediate",1.02047071979646,1.01742796915567,1.02897950235371
"SCSP2_6.16.08_1",11,10.5770247025433,1.03999000752594,10,8.67479674796748,1.15276476101218,0.131060360497911,0.134523291249456,"int","Intermediate",0.862139702841275,"Intermediate",0.862139702841275,0.951064855183608,1.00745223192673
"SCSS1_6.17.08_1",9,7.89327130784538,1.14021166243894,10,8.67479674796748,1.15276476101218,0.065512988691577,0.134523291249456,"rc","Reference",1.25197738362953,"Reference",1.25197738362953,1.19609452303424,1.20237107232085
"SDBC1_6.6.07_1",9,7.80343164670194,1.1533387370419,9,8.67479674796748,1.03748828491097,0.0712097611045367,0.147194112235511,"str","Stressed",0.812927796953419,"Stressed",0.812927796953419,0.983133266997659,0.925208040932194
"SDBG1_7.5.07_1",10,8.09326742966605,1.23559490488907,9,8.67479674796748,1.03748828491097,0.105383539913174,0.147194112235511,"str","Stressed",0.698080722857268,"Stressed",0.698080722857268,0.966837813873169,0.867784503884119
"SDSD1_6.12.07_1",9,10.8161697663881,0.832087531389162,8,8.67479674796748,0.922211808809747,0.21783758295714,0.181212416707297,"str","Stressed",0.734341325514952,"Stressed",0.734341325514952,0.783214428452057,0.82827656716235
"SDSD3_10.8.07_1",8,10.8881805101102,0.734741676313282,7,8.67479674796748,0.806935332708529,0.257055780220281,0.216804979253112,"other","Stressed",0.572078638936458,"Stressed",0.572078638936458,0.65341015762487,0.689506985822494
"SDSD3_11.6.08_1",9,10.8881805101102,0.826584385852443,8,8.67479674796748,0.922211808809747,0.218964598719657,0.181212416707297,"str","Stressed",0.643296493042479,"Stressed",0.643296493042479,0.734940439447461,0.782754150926113
"SDSD3_6.2.08_1",6,10.8881805101102,0.551056257234962,5,8.67479674796748,0.576382380506092,0.377047166668561,0.324217201743956,"other","Stressed",0.12821724406263,"Stressed",0.12821724406263,0.339636750648796,0.352299812284361
"SDSD3_6.6.07_1",7,10.8881805101102,0.642898966774122,7,8.67479674796748,0.806935332708529,0.292581111314408,0.245159059474412,"other","Stressed",0.555381253058408,"Stressed",0.555381253058408,0.599140109916265,0.681158292883469
"SDSR1_6.13.08_1",7,7.77874687725452,0.89988787531683,7,8.67479674796748,0.806935332708529,0.137123752266283,0.216804979253112,"str","Stressed",0.207922196754363,"Stressed",0.207922196754363,0.553905036035596,0.507428764731446
"SGBC1_10.5.07_1",15,12.368005811419,1.21280667463391,11,8.67479674796748,1.2680412371134,0.178164283602753,0.118181818181818,"other","Reference",1.22560458335613,"Reference",1.22560458335613,1.21920562899502,1.24682291023476
"SGBC1_11.3.08_1",14,12.368005811419,1.13195289632498,9,8.67479674796748,1.03748828491097,0.196444750285191,0.147194112235511,"other","Reference",1.35030450043921,"Reference",1.35030450043921,1.2411286983821,1.19389639267509
"SGBC1_6.10.08_1",7,12.368005811419,0.565976448162492,4,8.67479674796748,0.461105904404874,0.464882070127147,0.449219585204191,"other","Reference",1.2893143059604,"Reference",1.2893143059604,0.927645377061446,0.875210105182637
"SGBC1_6.24.07_1",15,12.368005811419,1.21280667463391,11,8.67479674796748,1.2680412371134,0.175493217511617,0.118181818181818,"other","Reference",1.53635342240553,"Reference",1.53635342240553,1.37458004851972,1.40219732975946
"SGCC1_6.20.07_1",7,10.0668008117142,0.695354972341803,7,8.67479674796748,0.806935332708529,0.245866157026368,0.216804979253112,"str","Stressed",0.54749818871327,"Stressed",0.54749818871327,0.621426580527537,0.6772167607109
"SGCD1_6.9.08_1",8,7.84788203283408,1.01938331469937,7,8.67479674796748,0.806935332708529,0.114970779372366,0.216804979253112,"int","Intermediate",1.40865453881939,"Intermediate",1.40865453881939,1.21401892675938,1.10779493576396
"SGCR1_6.21.07_1",4,10.5998310372011,0.377364505713498,4,8.67479674796748,0.461105904404874,0.486371844087201,0.414581997006628,"str","Stressed",0.172074858364688,"Stressed",0.172074858364688,0.274719682039093,0.316590381384781
"SGCT1_6.19.07_1",10,8.90483843647427,1.1229850009451,10,8.67479674796748,1.15276476101218,0.182279496465824,0.12929908576404,"int","Intermediate",1.42003852805867,"Intermediate",1.42003852805867,1.27151176450188,1.28640164453543
"SGEW1_6.10.08_1",5,8.81211862515169,0.567400441674596,5,8.67479674796748,0.576382380506092,0.400109248802773,0.367419738406659,"int","Intermediate",1.3489844223899,"Intermediate",1.3489844223899,0.958192432032248,0.962683401447996
"SGEW1_6.25.07_1",7,8.81211862515169,0.794360618344434,7,8.67479674796748,0.806935332708529,0.272845430920112,0.243084370677732,"other","Intermediate",0.870883021493377,"Intermediate",0.870883021493377,0.832621819918905,0.838909177100953
"SGLT506_7.6.12_1",6,9.71498579835737,0.617602549765383,7,8.67479674796748,0.806935332708529,0.345265486987155,0.288727524204703,"str","Stressed",0.750584479826887,"Stressed",0.750584479826887,0.684093514796135,0.778759906267708
"SGSG1_10.5.07_1",16,12.1018616732269,1.32211063322571,11,8.67479674796748,1.2680412371134,0.175293039017991,0.118181818181818,"other","Intermediate",1.28983886315051,"Intermediate",1.28983886315051,1.30597474818811,1.27894005013195
"SGSG1_11.3.08_1",14,12.1018616732269,1.15684680407249,10,8.67479674796748,1.15276476101218,0.208588707393608,0.12929908576404,"int","Intermediate",1.02235089319053,"Intermediate",1.02235089319053,1.08959884863151,1.08755782710136
"SGSG1_6.10.08_1",11,12.1018616732269,0.908951060342675,9,8.67479674796748,1.03748828491097,0.242617797613125,0.147194112235511,"other","Intermediate",0.918142342302923,"Intermediate",0.918142342302923,0.913546701322799,0.977815313606947
"SGSG1_6.24.07_1",10,12.1018616732269,0.826319145766068,8,8.67479674796748,0.922211808809747,0.309596712909048,0.214692020152771,"other","Intermediate",1.23445292333422,"Intermediate",1.23445292333422,1.03038603455014,1.07833236607198
"SGUR103_7.22.10_1",8,7.20705349304381,1.11002367440751,8,8.67479674796748,0.922211808809747,0.0521433364667858,0.178612059158134,"rc","Reference",0.814720483364036,"Reference",0.814720483364036,0.962372078885773,0.868466146086891
"SGUT503_5.27.10_1",9,7.61059414907634,1.18256207382866,10,8.67479674796748,1.15276476101218,0.0836457647724128,0.12929908576404,"int","Intermediate",1.04132943743194,"Intermediate",1.04132943743194,1.1119457556303,1.09704709922206
"SGUT503_5.8.09_1",7,7.61059414907634,0.919770501866737,7,8.67479674796748,0.806935332708529,0.140759325497032,0.216804979253112,"other","Intermediate",0.991410185622718,"Intermediate",0.991410185622718,0.955590343744728,0.899172759165624
"SGWC1_10.5.07_1",8,9.71498579835737,0.823470066353844,8,8.67479674796748,0.922211808809747,0.189837332198886,0.181212416707297,"other","Stressed",0.587759368871953,"Stressed",0.587759368871953,0.705614717612899,0.75498558884085
"SGWC1_11.2.08_1",9,9.71498579835737,0.926403824648075,10,8.67479674796748,1.15276476101218,0.155591905465461,0.12929908576404,"str","Stressed",0.836921669618476,"Stressed",0.836921669618476,0.881662747133276,0.994843215315328
"SGWC1_6.20.07_1",7,9.71498579835737,0.720536308059614,6,8.67479674796748,0.69165885660731,0.261865571340918,0.246168051708218,"other","Stressed",0.69805572378642,"Stressed",0.69805572378642,0.709296015923017,0.694857290196865
"SGWC1_6.9.08_1",6,9.71498579835737,0.617602549765383,6,8.67479674796748,0.69165885660731,0.284741895474606,0.246168051708218,"other","Stressed",0.331635042681476,"Stressed",0.331635042681476,0.47461879622343,0.511646949644393
"SGWC2_6.26.07_1",8,9.52203129701554,0.840156868892819,8,8.67479674796748,0.922211808809747,0.193455141632827,0.178612059158134,"str","Stressed",0.932155866095327,"Stressed",0.932155866095327,0.886156367494073,0.927183837452537
"SJBL1_6.14.07_1",14,15.1190483983915,0.925984204236656,10,8.67479674796748,1.15276476101218,0.177931368998426,0.147003337686838,"other","Intermediate",0.908225641652934,"Intermediate",0.908225641652934,0.917104922944795,1.03049520133256
"SJBL1_6.3.08_1",13,15.1190483983915,0.859842475362609,11,8.67479674796748,1.2680412371134,0.193223443474551,0.118181818181818,"int","Intermediate",0.71503085067373,"Intermediate",0.71503085067373,0.78743666301817,0.991536043893565
"SJMO1_6.3.08_1",6,7.71800805531748,0.777402661022902,7,8.67479674796748,0.806935332708529,0.22180558425963,0.246887966804979,"int","Intermediate",1.06648440112637,"Intermediate",1.06648440112637,0.921943531074636,0.93670986691745
"SJOF1_5.16.08_1",10,9.9566149822728,1.00435740638806,9,8.67479674796748,1.03748828491097,0.139289115814805,0.154247163446795,"int","Intermediate",0.785598147920932,"Intermediate",0.785598147920932,0.894977777154496,0.911543216415951
"SJOS1_6.11.07_1",7,9.4381111540229,0.741673824959809,8,8.67479674796748,0.922211808809747,0.237011651482182,0.216642288314643,"str","Stressed",0.481838975485271,"Stressed",0.481838975485271,0.61175640022254,0.702025392147509
"SJSJ2_6.5.07_1",10,11.2601371158924,0.88808865265825,9,8.67479674796748,1.03748828491097,0.205140362407503,0.160380251456608,"int","Intermediate",0.777946214877233,"Intermediate",0.777946214877233,0.833017433767742,0.907717249894102
"SJSJ5_5.13.08_1",12,10.4787489841305,1.14517486945945,10,8.67479674796748,1.15276476101218,0.113918517171787,0.134523291249456,"int","Intermediate",1.02448225595925,"Intermediate",1.02448225595925,1.08482856270935,1.08862350848571
"SJTC1_6.10.07_1",12,11.1567310820179,1.07558387056055,10,8.67479674796748,1.15276476101218,0.1556457822147,0.144681468582209,"str","Stressed",0.475789336141732,"Stressed",0.475789336141732,0.775686603351141,0.814277048576956
"SJTC2_6.14.07_1",11,9.62265929674004,1.14313514183409,11,8.67479674796748,1.2680412371134,0.119782470140082,0.118181818181818,"rc","Reference",1.06253601712084,"Reference",1.06253601712084,1.10283557947746,1.16528862711712
"SJTC3_10.8.07_1",13,11.209184735605,1.15976320371513,11,8.67479674796748,1.2680412371134,0.124676155883148,0.118181818181818,"other","Stressed",0.965561471869833,"Stressed",0.965561471869833,1.06266233779248,1.11680135449162
"SJTC3_11.7.08_1",12,11.209184735605,1.0705506495832,9,8.67479674796748,1.03748828491097,0.160373288684535,0.18951241950322,"str","Stressed",1.02913753315468,"Stressed",1.02913753315468,1.04984409136894,1.03331290903283
"SJTC3_6.10.07_1",13,11.209184735605,1.15976320371513,10,8.67479674796748,1.15276476101218,0.15349380111253,0.175156000580467,"other","Stressed",0.845707753352666,"Stressed",0.845707753352666,1.0027354785339,0.999236257182423
"SJTC3_6.13.08_1",11,11.209184735605,0.981338095451265,9,8.67479674796748,1.03748828491097,0.167064447016595,0.147194112235511,"other","Stressed",0.86010403260127,"Stressed",0.86010403260127,0.920721064026268,0.94879615875612
"SLFR1_6.11.07_1",12,11.8022600885933,1.01675441058936,10,8.67479674796748,1.15276476101218,0.217872270771685,0.135974459439849,"other",NA,1.12004854491464,NA,1.12004854491464,1.068401477752,1.13640665296341
"SLFY1_6.9.08_1",8,11.0652673002111,0.722982986578861,7,8.67479674796748,0.806935332708529,0.27673154647804,0.246887966804979,"other",NA,1.27652419158901,NA,1.27652419158901,0.999753589083936,1.04172976214877
"SLGD1_6.18.08_1",10,8.93220790234401,1.11954402644119,8,8.67479674796748,0.922211808809747,0.134176208293677,0.178612059158134,"str","Stressed",0.603520171909332,"Stressed",0.603520171909332,0.861532099175261,0.76286599035954
"SLRC1_6.9.08_1",9,10.1939197715658,0.882879226213254,7,8.67479674796748,0.806935332708529,0.262853234883663,0.272475795297372,"int","Intermediate",0.981636350294488,"Intermediate",0.981636350294488,0.932257788253871,0.894285841501508
"SLSL4_6.28.07_1",7,7.64888662871292,0.915165871817595,7,8.67479674796748,0.806935332708529,0.17067153704639,0.245159059474412,"str","Stressed",0.674028906239449,"Stressed",0.674028906239449,0.794597389028522,0.740482119473989
"SLWM1_6.12.07_1",10,8.1507997282793,1.22687347663627,9,8.67479674796748,1.03748828491097,0.101879823445995,0.147194112235511,"int","Intermediate",0.741619058864613,"Intermediate",0.741619058864613,0.984246267750442,0.889553671887791
"SMAD1_10.7.07_1",10,8.82243353916362,1.13347410956501,8,8.67479674796748,0.922211808809747,0.128893013497921,0.178612059158134,"other","Reference",0.869474498366949,"Reference",0.869474498366949,1.00147430396598,0.895843153588348
"SMAD1_11.5.08_1",10,8.82243353916362,1.13347410956501,8,8.67479674796748,0.922211808809747,0.128893013497921,0.178612059158134,"rv","Reference",0.745419321214157,"Reference",0.745419321214157,0.939446715389584,0.833815565011952
"SMAD1_6.18.08_1",11,8.82243353916362,1.24682152052152,9,8.67479674796748,1.03748828491097,0.1098536391374,0.147194112235511,"other","Reference",0.988010719790977,"Reference",0.988010719790977,1.11741612015625,1.01274950235097
"SMAD1_6.26.07_1",10,8.82243353916362,1.13347410956501,9,8.67479674796748,1.03748828491097,0.119616824959851,0.147194112235511,"other","Reference",0.831478305786633,"Reference",0.831478305786633,0.982476207675822,0.934483295348801
"SMAS1_5.12.08_1",8,9.23549482783997,0.866223212630077,8,8.67479674796748,0.922211808809747,0.187539982170719,0.198439785470502,"rv","Reference",0.582699419965041,"Reference",0.582699419965041,0.724461316297559,0.752455614387394
"SMC00105_5.12.09_1",10,9.04098145606211,1.10607460579347,11,8.67479674796748,1.2680412371134,0.105630184719311,0.118181818181818,"other","Intermediate",0.962136343600509,"Intermediate",0.962136343600509,1.03410547469699,1.11508879035695
"SMC00105_5.22.14_1",11,9.04098145606211,1.21668206637282,11,8.67479674796748,1.2680412371134,0.0977506290414394,0.118181818181818,"int","Intermediate",0.983978334801678,"Intermediate",0.983978334801678,1.10033020058725,1.12600978595754
"SMC00135_6.7.10_1",8,10.8980552703339,0.734075924699811,5,8.67479674796748,0.576382380506092,0.316138867949955,0.368212445501387,"rv","Reference",0.819655051065711,"Reference",0.819655051065711,0.776865487882761,0.698018715785901
"SMC00153_6.8.09_1",8,11.0628194315723,0.723142960931704,8,8.67479674796748,0.922211808809747,0.294277704517733,0.251747115228344,"str","Stressed",0.577091940067933,"Stressed",0.577091940067933,0.650117450499819,0.74965187443884
"SMC00153_6.8.09_2",8,11.0628194315723,0.723142960931704,8,8.67479674796748,0.922211808809747,0.259240342226195,0.212741751990899,"other","Stressed",0.669677567353482,"Stressed",0.669677567353482,0.696410264142593,0.795944688081615
"SMC00191_7.12.10_1",8,11.4114936949299,0.701047576581005,8,8.67479674796748,0.922211808809747,0.240310835207898,0.178612059158134,"int","Intermediate",0.946238686047577,"Intermediate",0.946238686047577,0.823643131314291,0.934225247428662
"SMC00198_5.20.09_1",9,10.36642325756,0.86818758759792,8,8.67479674796748,0.922211808809747,0.210736170535211,0.206240858117991,"other","Stressed",0.592673788214876,"Stressed",0.592673788214876,0.730430687906398,0.757442798512312
"SMC00198_7.9.14_1",9,10.36642325756,0.86818758759792,7,8.67479674796748,0.806935332708529,0.233223209915313,0.250345781466113,"str","Stressed",0.738128388816984,"Stressed",0.738128388816984,0.803157988207452,0.772531860762756
"SMC00198_7.9.14_2",9,10.36642325756,0.86818758759792,8,8.67479674796748,0.922211808809747,0.239541863746605,0.257597919713961,"other","Stressed",0.73791310008798,"Stressed",0.73791310008798,0.80305034384295,0.830062454448864
"SMC00206_5.18.09_1",10,11.2108227557656,0.891995192311562,9,8.67479674796748,1.03748828491097,0.215241802827181,0.190125728304201,"other","Stressed",0.827354494145258,"Stressed",0.827354494145258,0.85967484322841,0.932421389528114
"SMC00206_6.5.14_1",13,11.2108227557656,1.15959375000503,10,8.67479674796748,1.15276476101218,0.138172898061381,0.144681468582209,"other","Stressed",0.830764717888369,"Stressed",0.830764717888369,0.995179233946699,0.991764739450275
"SMC00271_6.4.09_1",10,10.075235682528,0.992532613141894,10,8.67479674796748,1.15276476101218,0.155890806239641,0.166739225076186,"other","Reference",0.978340325674269,"Reference",0.978340325674269,0.985436469408081,1.06555254334322
"SMC00282_6.9.09_1",12,9.5386837990719,1.25803520200214,11,8.67479674796748,1.2680412371134,0.114274215819732,0.118181818181818,"other","Reference",0.975327438209971,"Reference",0.975327438209971,1.11668132010606,1.12168433766169
"SMC00282_6.9.09_2",12,9.5386837990719,1.25803520200214,11,8.67479674796748,1.2680412371134,0.114274215819732,0.118181818181818,"other","Reference",0.969126921350774,"Reference",0.969126921350774,1.11358106167646,1.11858407923209
"SMC00288_6.4.14_1",8,7.66473859202365,1.04374074913986,8,8.67479674796748,0.922211808809747,0.0915359558957272,0.178612059158134,"str","Stressed",0.805351203369647,"Stressed",0.805351203369647,0.924545976254754,0.863781506089697
"SMC00318_6.15.10_1",7,10.4036998158559,0.672837560089109,7,8.67479674796748,0.806935332708529,0.28622422354216,0.218533886583679,"str","Stressed",0.607653390899337,"Stressed",0.607653390899337,0.640245475494223,0.707294361803933
"SMC00324_6.21.10_1",7,10.2540792947549,0.682655146189537,7,8.67479674796748,0.806935332708529,0.28450854908707,0.240318118948824,"other","Intermediate",0.790102630257693,"Intermediate",0.790102630257693,0.736378888223615,0.798518981483111
"SMC00345_7.19.11_1",8,7.65297545352568,1.04534504893968,8,8.67479674796748,0.922211808809747,0.0938062554400604,0.178612059158134,"str","Stressed",0.629023882459829,"Stressed",0.629023882459829,0.837184465699754,0.775617845634788
"SMC00375_6.8.10_1",8,9.78601725041171,0.817492938678749,7,8.67479674796748,0.806935332708529,0.221125845653918,0.243430152143845,"str","Stressed",0.746680619108447,"Stressed",0.746680619108447,0.782086778893598,0.776807975908488
"SMC00382_6.23.09_1",4,8.09915359333704,0.493878768182727,4,8.67479674796748,0.461105904404874,0.391744319689286,0.469745563395339,"str","Stressed",0.69591974918879,"Stressed",0.69591974918879,0.594899258685758,0.578512826796832
"SMC00428_5.15.14_1",12,10.2811735924854,1.16718192646518,10,8.67479674796748,1.15276476101218,0.129714142324832,0.12929908576404,"other","Reference",1.09009882121835,"Reference",1.09009882121835,1.12864037384176,1.12143179111527
"SMC00428_6.19.14_1",12,12.1130835616151,0.990664345619354,9,8.67479674796748,1.03748828491097,0.202499388095941,0.157927016252683,"rc","Reference",1.06220986868823,"Reference",1.06220986868823,1.02643710715379,1.0498490767996
"SMC00428_7.22.10_1",6,10.2811735924854,0.583590963232589,5,8.67479674796748,0.576382380506092,0.33722342153631,0.325406262386048,"other","Reference",0.67944148981917,"Reference",0.67944148981917,0.631516226525879,0.627911935162631
"SMC00436_5.26.09_1",9,10.956194200939,0.821453128243076,9,8.67479674796748,1.03748828491097,0.200711721224194,0.147194112235511,"str","Stressed",0.694070058844879,"Stressed",0.694070058844879,0.757761593543978,0.865779171877924
"SMC00440_5.20.09_1",8,8.23016657822939,0.972033788618783,8,8.67479674796748,0.922211808809747,0.128533493335582,0.178612059158134,"int","Intermediate",0.750835325754643,"Intermediate",0.750835325754643,0.861434557186713,0.836523567282195
"SMC00446_7.1.10_1",6,8.1050697754484,0.740277402444455,6,8.67479674796748,0.69165885660731,0.270734459739395,0.339242843951985,"str","Stressed",0.69910636383333,"Stressed",0.69910636383333,0.719691883138893,0.69538261022032
"SMC00457_6.4.09_1",7,9.67744123089275,0.723331698223524,7,8.67479674796748,0.806935332708529,0.276959499499079,0.279737206085754,"int","Intermediate",0.765681646963836,"Intermediate",0.765681646963836,0.74450667259368,0.786308489836183
"SMC00464_5.8.09_1",10,12.0928292208847,0.826936345278874,7,8.67479674796748,0.806935332708529,0.335592292457558,0.283540802213001,"other","Intermediate",0.996853519297831,"Intermediate",0.996853519297831,0.911894932288352,0.90189442600318
"SMC00464_6.4.14_1",12,12.0928292208847,0.992323614334649,8,8.67479674796748,0.922211808809747,0.27331267273033,0.217292377701934,"int","Intermediate",1.10013753927111,"Intermediate",1.10013753927111,1.04623057680288,1.01117467404043
"SMC00473_6.3.09_1",10,11.1562404638915,0.8963593096049,8,8.67479674796748,0.922211808809747,0.210986645080236,0.206240858117991,"str","Stressed",0.644461058569256,"Stressed",0.644461058569256,0.770410184087078,0.783336433689501
"SMC00476_6.8.09_1",8,7.74553996696717,1.03285245884961,8,8.67479674796748,0.922211808809747,0.122019708345368,0.168860718348773,"rc","Reference",0.814484178218233,"Reference",0.814484178218233,0.923668318533922,0.86834799351399
