BugID,ModelMatch,WatershedArea_Mi2,IaCurrent,IaRef,Imperv,Tc_Hour,Ts_Hour,Lat,Long,Notes
SMCR8_243,LosCoches_11022200,85.12318708,1.245138097,1.564102564,12.29717774,9.207081234,5.524248741,33.828846,-117.20983,Sites used for original CSCI curves
SMCR8_293,LosCoches_11022200,861.9724845,1.245138097,1.564102564,4.882904828,29.2984563,17.57907378,33.786654,-117.48894,Sites used for original CSCI curves
SMCR8_387,LosCoches_11022200,109.8184587,1.245138097,1.564102564,5.043152474,10.45768868,6.27461321,34.0044006,-117.16569,Sites used for original CSCI curves
SMCR8_400,LosCoches_11022200,892.1810278,1.245138097,1.564102564,4.899561632,29.80742975,17.88445785,33.8306774,-117.50963,Sites used for original CSCI curves
SMCR8_613,LosCoches_11022200,54.13864415,1.245138097,1.564102564,4.467318395,7.342631358,4.405578815,33.9846311,-117.12823,Sites used for original CSCI curves
481S05856,Lytle_11062000,20.63358605,1.551326958,1.564102564,0.306887738,4.532996606,2.719797963,34.191524,-117.676019,Sites used for original CSCI curves
801LYC271,Lytle_11062000,42.08321714,1.551326958,1.564102564,0.295908344,6.473699015,3.884219409,34.22931,-117.47362,Sites used for original CSCI curves
801LYC600,Lytle_11062000,41.3467975,1.551326958,1.564102564,0.296346073,6.416806979,3.850084188,34.23092,-117.48291,Sites used for original CSCI curves
801RB8501,Lytle_11062000,22.12571851,1.551326958,1.564102564,0.062166321,4.694039379,2.816423627,34.09189455,-116.9424325,Sites used for original CSCI curves
801RB8533,Lytle_11062000,42.39928297,1.551326958,1.564102564,0.269811877,6.497963885,3.898778331,34.08739809,-117.0427958,Sites used for original CSCI curves
801S08727,Lytle_11062000,45.82568473,1.551326958,1.564102564,0.314071076,6.755422541,4.053253525,34.217107,-117.461789,Sites used for original CSCI curves
801WE1008,Lytle_11062000,4.285305384,1.551326958,1.564102564,0.111039066,2.065803103,1.239481862,34.1809747,-116.91249,Sites used for original CSCI curves
SMCR8_028,Lytle_11062000,46.80596647,1.551326958,1.564102564,0.340078809,6.82729464,4.096376784,34.2026,-117.44583,Sites used for original CSCI curves
SMCR8_032,Lytle_11062000,48.71449804,1.551326958,1.564102564,0.447902253,6.965096745,4.179058047,34.0770567,-117.08737,Sites used for original CSCI curves
SMCR8_062,Lytle_11062000,46.06663107,1.551326958,1.564102564,0.321381172,6.773158886,4.063895332,34.21257,-117.45844,Sites used for original CSCI curves
SMCR8_087,Lytle_11062000,26.38360115,1.551326958,1.564102564,0.170178602,5.125840328,3.075504197,34.1625292,-116.80899,Sites used for original CSCI curves
SMCR8_093,Lytle_11062000,3.473908118,1.551326958,1.564102564,0.162270184,1.859975403,1.115985242,34.1689966,-116.88395,Sites used for original CSCI curves
SMCR8_105,Lytle_11062000,21.72658983,1.551326958,1.564102564,0.348860622,4.65150851,2.790905106,34.2533759,-117.49349,Sites used for original CSCI curves
SMCR8_118,Lytle_11062000,13.62031111,1.551326958,1.564102564,0.383753287,3.682913773,2.209748264,34.283366,-117.48208,Sites used for original CSCI curves
SMCR8_240,Lytle_11062000,1.640690208,1.551326958,1.564102564,0.136508612,1.27823684,0.766942104,34.1665956,-117.08551,Sites used for original CSCI curves
SMCR8_259,Lytle_11062000,48.86257733,1.551326958,1.564102564,0.448863919,6.975674745,4.185404847,34.07638,-117.09505,Sites used for original CSCI curves
SMCR8_270,Lytle_11062000,11.73338796,1.551326958,1.564102564,0.599236867,3.418296675,2.050978005,33.7284828,-116.75105,Sites used for original CSCI curves
SMCR8_346,Lytle_11062000,39.83292824,1.551326958,1.564102564,0.267099103,6.29823925,3.77894355,34.2370752,-117.49826,Sites used for original CSCI curves
SMCR8_362,Lytle_11062000,39.73985823,1.551326958,1.564102564,0.2640934,6.290877,3.7745262,34.238534,-117.49868,Sites used for original CSCI curves
SMCR8_380,Lytle_11062000,1.120603368,1.551326958,1.564102564,0.113137558,1.056389313,0.633833588,34.1657914,-116.88065,Sites used for original CSCI curves
SMCR8_513,Lytle_11062000,13.50089012,1.551326958,1.564102564,0.529210594,3.666732589,2.200039553,33.719636,-116.7621,Sites used for original CSCI curves
SMCR8_530,Lytle_11062000,4.27708876,1.551326958,1.564102564,0.111652061,2.063821672,1.238293003,34.1785413,-116.90988,Sites used for original CSCI curves
312PS0099,Matilija_11114495,42.13065438,1.56359839,1.564102564,0.010925492,6.477346644,3.886407986,34.7795763,-119.95796,Sites used for original CSCI curves
312SIV,Matilija_11114495,280.7815007,1.56359839,1.564102564,0.014013078,16.72177142,10.03306285,34.83965498,-120.167544,Sites used for original CSCI curves
312WE1028,Matilija_11114495,30.43847336,1.56359839,1.564102564,0.016655631,5.505661043,3.303396626,34.7472479,-119.71668,Sites used for original CSCI curves
312WE1035,Matilija_11114495,9.50748069,1.56359839,1.564102564,0.022014189,3.077023146,1.846213888,34.7325545,-119.67711,Sites used for original CSCI curves
314SCCNSY,Matilija_11114495,74.5197455,1.56359839,1.564102564,0.015080812,8.614572268,5.168743361,34.5967,-119.9088,Sites used for original CSCI curves
314WE0677,Matilija_11114495,7.841809132,1.56359839,1.564102564,0.03939206,2.794513236,1.676707941,34.7476109,-120.05435,Sites used for original CSCI curves
314WE0779,Matilija_11114495,5.036565183,1.56359839,1.564102564,0,2.239573225,1.343743935,34.6701589,-119.75461,Sites used for original CSCI curves
314WE0796,Matilija_11114495,1.922571865,1.56359839,1.564102564,0,1.383691676,0.830215006,34.6835422,-119.80116,Sites used for original CSCI curves
402BA0287,Matilija_11114495,46.92301098,1.56359839,1.564102564,0.00888369,6.835825586,4.101495352,34.50284304,-119.3664424,Sites used for original CSCI curves
402MJCMHS,Matilija_11114495,48.43932157,1.56359839,1.564102564,0.008978193,6.945396808,4.167238085,34.5028,-119.3573,Sites used for original CSCI curves
402S05407,Matilija_11114495,49.0730778,1.56359839,1.564102564,0.009507224,6.990684235,4.194410541,34.50124,-119.35043,Sites used for original CSCI curves
402WE0536,Matilija_11114495,24.79155235,1.56359839,1.564102564,0.008157773,4.968781484,2.98126889,34.5196747,-119.40631,Sites used for original CSCI curves
402WE0803,Matilija_11114495,12.34343437,1.56359839,1.564102564,0.014101554,3.506033354,2.103620012,34.42131,-119.3806,Sites used for original CSCI curves
403BA0015,Matilija_11114495,1.747564796,1.56359839,1.564102564,0.004962287,1.319212266,0.79152736,34.5317307,-119.18367,Sites used for original CSCI curves
403BA0027,Matilija_11114495,30.97072171,1.56359839,1.564102564,0.019057869,5.553588539,3.332153123,34.6629638,-119.05229,Sites used for original CSCI curves
403BA0171,Matilija_11114495,41.06190511,1.56359839,1.564102564,0.090532855,6.394661861,3.836797117,34.5857856,-119.28339,Sites used for original CSCI curves
403BA0960,Matilija_11114495,2.950371951,1.56359839,1.564102564,0.028066038,1.714101056,1.028460634,34.5907602,-118.46176,Sites used for original CSCI curves
403S00831,Matilija_11114495,18.6115878,1.56359839,1.564102564,0.02033658,4.305164494,2.583098696,34.430471,-118.83183,Sites used for original CSCI curves
403S00875,Matilija_11114495,3.191342335,1.56359839,1.564102564,0,1.782726556,1.069635933,34.5566544,-119.3063,Sites used for original CSCI curves
403WE0501,Matilija_11114495,33.28892247,1.56359839,1.564102564,0,5.757685064,3.454611039,34.5413991,-118.77434,Sites used for original CSCI curves
403WE0540,Matilija_11114495,12.94763393,1.56359839,1.564102564,0.000214587,3.590816757,2.154490054,34.6509686,-119.12032,Sites used for original CSCI curves
403WE0683,Matilija_11114495,20.76360012,1.56359839,1.564102564,0.005320039,4.547255588,2.728353353,34.4396074,-119.07726,Sites used for original CSCI curves
403WE0795,Matilija_11114495,26.52705739,1.56359839,1.564102564,0.014803084,5.139756869,3.083854122,34.6408685,-119.08205,Sites used for original CSCI curves
403WE0891,Matilija_11114495,10.50238012,1.56359839,1.564102564,0,3.23401406,1.940408436,34.659234,-119.14343,Sites used for original CSCI curves
722ABSPPC,Matilija_11114495,22.10745395,1.56359839,1.564102564,0.03346695,4.692101537,2.815260922,33.27851,-116.42925,Sites used for original CSCI curves
901DCCSMC,Matilija_11114495,80.5260667,1.56359839,1.564102564,0.135121726,8.955014232,5.373008539,33.473036,-117.4659043,Sites used for original CSCI curves
901S01705,Matilija_11114495,9.170202351,1.56359839,1.564102564,0.014315471,3.021951547,1.813170928,33.6030549,-117.50973,Sites used for original CSCI curves
SMC00271,Matilija_11114495,9.868543766,1.56359839,1.564102564,0.008131512,3.13490636,1.880943816,34.5489318,-119.16562,Sites used for original CSCI curves
SMC00476,Matilija_11114495,2.17648903,1.56359839,1.564102564,0.003665923,1.472232086,0.883339251,34.2426391,-118.13468,Sites used for original CSCI curves
SMC01567,Matilija_11114495,44.76467206,1.56359839,1.564102564,0.008318783,6.676759619,4.006055772,34.5096111,-119.38373,Sites used for original CSCI curves
SMC01979,Matilija_11114495,5.832707468,1.56359839,1.564102564,0.019946413,2.410089302,1.446053581,34.452055,-119.13625,Sites used for original CSCI curves
SMC02075,Matilija_11114495,39.22023437,1.56359839,1.564102564,0.016767199,6.249613064,3.749767839,34.6718919,-119.03759,Sites used for original CSCI curves
SMC02139,Matilija_11114495,22.39347992,1.56359839,1.564102564,0.014422182,4.722357166,2.8334143,34.6716022,-119.0172,Sites used for original CSCI curves
SMC02591,Matilija_11114495,12.43253751,1.56359839,1.564102564,0,3.518665042,2.111199025,34.5178405,-119.37847,Sites used for original CSCI curves
SMC04383,Matilija_11114495,48.55679851,1.56359839,1.564102564,0.00886469,6.953813832,4.172288299,34.50224,-119.35602,Sites used for original CSCI curves
SMC04795,Matilija_11114495,1.816552385,1.56359839,1.564102564,0.03934301,1.34499912,0.806999472,34.479889,-119.17068,Sites used for original CSCI curves
SMC06467,Matilija_11114495,10.29327421,1.56359839,1.564102564,0.030906941,3.201657039,1.920994223,33.7911793,-117.71768,Sites used for original CSCI curves
SMC09503,Matilija_11114495,50.52921868,1.56359839,1.564102564,0.01213392,7.093643009,4.256185805,34.49757,-119.33913,Sites used for original CSCI curves
SMC13599,Matilija_11114495,50.35437442,1.56359839,1.564102564,0.011679809,7.081359447,4.248815668,34.4989794,-119.34187,Sites used for original CSCI curves
SMC18545,Matilija_11114495,54.79660987,1.56359839,1.564102564,0.016316543,7.387115382,4.432269229,34.48452,-119.30834,Sites used for original CSCI curves
SMC19809,Matilija_11114495,48.97473187,1.56359839,1.564102564,0.009022556,6.983675809,4.190205485,34.50141,-119.3531,Sites used for original CSCI curves
SMCR8_046,Matilija_11114495,10.2850195,1.56359839,1.564102564,0.030927835,3.200372994,1.920223796,33.7907903,-117.71711,Sites used for original CSCI curves
404BA0084,Mission_11119750,1.849228207,1.391593835,1.564102564,0.732944935,1.357042008,0.814225205,34.0904364,-118.94854,Sites used for original CSCI curves
404BA0104,Mission_11119750,71.69281359,1.391593835,1.564102564,7.361846091,8.44959415,5.06975649,34.0946846,-118.73172,Sites used for original CSCI curves
404BA0142,Mission_11119750,1.849787004,1.391593835,1.564102564,0.706834871,1.357247027,0.814348216,34.0504769,-118.77572,Sites used for original CSCI curves
404BA0376,Mission_11119750,0.529291912,1.391593835,1.564102564,4.765016502,0.726015121,0.435609073,34.1159699,-118.66184,Sites used for original CSCI curves
404BA0526,Mission_11119750,2.031232464,1.391593835,1.564102564,0.928095645,1.422256253,0.853353752,34.0422483,-118.8715,Sites used for original CSCI curves
404BA0852,Mission_11119750,4.23927148,1.391593835,1.564102564,1.38593047,2.054677437,1.232806462,34.0783557,-118.81985,Sites used for original CSCI curves
404BA0964,Mission_11119750,4.640362717,1.391593835,1.564102564,0.642595226,2.149680919,1.289808551,34.0604318,-118.9652,Sites used for original CSCI curves
404BA1144,Mission_11119750,1.854934104,1.391593835,1.564102564,1.473674349,1.35913401,0.815480406,34.0600696,-118.63744,Sites used for original CSCI curves
404S00808,Mission_11119750,39.85696608,1.391593835,1.564102564,6.282423714,6.300139352,3.780083611,34.1139646,-118.77903,Sites used for original CSCI curves
404S01128,Mission_11119750,20.26879987,1.391593835,1.564102564,4.983906314,4.492747947,2.695648768,34.103966,-118.71272,Sites used for original CSCI curves
404S02920,Mission_11119750,1.995019806,1.391593835,1.564102564,8.60229845,1.4095213,0.84571278,34.1771192,-118.76634,Sites used for original CSCI curves
404S03048,Mission_11119750,1.159203484,1.391593835,1.564102564,7.674076299,1.074429381,0.644657629,34.1834952,-118.79048,Sites used for original CSCI curves
404S06456,Mission_11119750,18.03984969,1.391593835,1.564102564,1.396741956,4.238522515,2.543113509,34.0639417,-118.58722,Sites used for original CSCI curves
404S08040,Mission_11119750,14.63593632,1.391593835,1.564102564,9.34425256,3.817757094,2.290654256,34.1439575,-118.75545,Sites used for original CSCI curves
404S08846,Mission_11119750,18.72591932,1.391593835,1.564102564,1.371580138,4.318367623,2.591020574,34.0544356,-118.58175,Sites used for original CSCI curves
404S11406,Mission_11119750,111.0203933,1.391593835,1.564102564,5.964038524,10.5147613,6.308856779,34.04939,-118.69,Sites used for original CSCI curves
404S11880,Mission_11119750,16.46225448,1.391593835,1.564102564,5.210210147,4.0489526,2.42937156,34.1252931,-118.70828,Sites used for original CSCI curves
404S13416,Mission_11119750,24.82720195,1.391593835,1.564102564,4.398417735,4.972352689,2.983411614,34.0987507,-118.71595,Sites used for original CSCI curves
404S13672,Mission_11119750,107.8560398,1.391593835,1.564102564,6.101634212,10.3638298,6.21829788,34.075401,-118.70292,Sites used for original CSCI curves
404S14952,Mission_11119750,13.53919522,1.391593835,1.564102564,3.702337622,3.671930582,2.203158349,34.14268,-118.7009,Sites used for original CSCI curves
404S16168,Mission_11119750,108.8192859,1.391593835,1.564102564,6.051756887,10.41000584,6.246003502,34.0676895,-118.70704,Sites used for original CSCI curves
404S16232,Mission_11119750,23.58136854,1.391593835,1.564102564,11.35492522,4.845990294,2.907594176,34.1254982,-118.75317,Sites used for original CSCI curves
404S17266,Mission_11119750,19.78603162,1.391593835,1.564102564,5.07476193,4.4389207,2.66335242,34.1068007,-118.71195,Sites used for original CSCI curves
404S17664,Mission_11119750,12.67552654,1.391593835,1.564102564,3.389719575,3.55288411,2.131730466,34.1496081,-118.69795,Sites used for original CSCI curves
404S22464,Mission_11119750,16.09203582,1.391593835,1.564102564,5.248215326,4.003165383,2.40189923,34.1262046,-118.70699,Sites used for original CSCI curves
404S25298,Mission_11119750,111.6653771,1.391593835,1.564102564,5.937722237,10.54526033,6.327156197,34.045532,-118.687325,Sites used for original CSCI curves
404S25668,Mission_11119750,16.65423435,1.391593835,1.564102564,5.169206078,4.072493248,2.443495949,34.1214685,-118.70914,Sites used for original CSCI curves
404S26868,Mission_11119750,25.00552482,1.391593835,1.564102564,4.381945601,4.99017785,2.99410671,34.0967506,-118.71737,Sites used for original CSCI curves
404S27470,Mission_11119750,3.041934994,1.391593835,1.564102564,11.27087856,1.740495888,1.044297533,34.174452,-118.76389,Sites used for original CSCI curves
404S28068,Mission_11119750,13.60500449,1.391593835,1.564102564,3.816737234,3.680843747,2.208506248,34.1393617,-118.70366,Sites used for original CSCI curves
404S32468,Mission_11119750,72.16190183,1.391593835,1.564102564,7.324886124,8.477192055,5.086315233,34.0998989,-118.72305,Sites used for original CSCI curves
404S35270,Mission_11119750,15.1486809,1.391593835,1.564102564,5.30233571,3.884055669,2.330433401,34.1332063,-118.70659,Sites used for original CSCI curves
404S35418,Mission_11119750,99.38704412,1.391593835,1.564102564,6.471283371,9.948621869,5.969173121,34.0826182,-118.70858,Sites used for original CSCI curves
404S45622,Mission_11119750,18.3609123,1.391593835,1.564102564,1.382538271,4.276073536,2.565644122,34.061494,-118.585344,Sites used for original CSCI curves
408BA0268,Mission_11119750,10.55313693,1.391593835,1.564102564,0.390574607,3.241819451,1.945091671,34.3261185,-118.71846,Sites used for original CSCI curves
801RB8494,Mission_11119750,865.2869383,1.391593835,1.564102564,10.46165054,29.35473142,17.61283885,33.96292514,-117.4737946,Sites used for original CSCI curves
801WE0669,Mission_11119750,38.40026478,1.391593835,1.564102564,8.86729151,6.183938284,3.71036297,34.2317698,-116.99905,Sites used for original CSCI curves
801WE1032,Mission_11119750,866.8164865,1.391593835,1.564102564,10.4580764,29.38066481,17.62839889,33.9613637,-117.50069,Sites used for original CSCI curves
901S00531,Mission_11119750,8.191065167,1.391593835,1.564102564,8.611958641,2.856065925,1.713639555,33.5589272,-117.77256,Sites used for original CSCI curves
907SDSDR9,Mission_11119750,376.8035808,1.391593835,1.564102564,6.087006792,19.37115641,11.62269385,32.83894,-117.04535,Sites used for original CSCI curves
907SSDR11,Mission_11119750,380.8672456,1.391593835,1.564102564,6.118939396,19.4753311,11.68519866,32.82119,-117.0627,Sites used for original CSCI curves
909WE1014,Mission_11119750,10.81120301,1.391593835,1.564102564,3.53610665,3.281217721,1.968730633,32.8322996,-116.72748,Sites used for original CSCI curves
SMC00440,Mission_11119750,2.662484835,1.391593835,1.564102564,6.128545407,1.628326941,0.976996165,34.2861499,-118.52907,Sites used for original CSCI curves
SMC01172,Mission_11119750,4.165133633,1.391593835,1.564102564,1.223418461,2.036631737,1.221979042,34.0810734,-118.85884,Sites used for original CSCI curves
SMC01384,Mission_11119750,109.1129319,1.391593835,1.564102564,6.032221504,10.42404194,6.254425162,34.0645362,-118.70035,Sites used for original CSCI curves
SMC01464,Mission_11119750,2.875982797,1.391593835,1.564102564,7.039744671,1.692353871,1.015412323,34.2751627,-118.52666,Sites used for original CSCI curves
SMC01512,Mission_11119750,1.420470924,1.391593835,1.564102564,3.811246944,1.189362418,0.713617451,34.2763996,-118.67251,Sites used for original CSCI curves
SMC01550,Mission_11119750,6.764230804,1.391593835,1.564102564,0.809959872,2.595417604,1.557250563,34.05548,-118.84943,Sites used for original CSCI curves
SMC01555,Mission_11119750,9.344374607,1.391593835,1.564102564,8.377130761,3.050514948,1.830308969,33.5499879,-117.77966,Sites used for original CSCI curves
SMC01694,Mission_11119750,20.55203569,1.391593835,1.564102564,11.17704142,4.52402983,2.714417898,33.9200198,-117.90271,Sites used for original CSCI curves
SMC01962,Mission_11119750,206.4985594,1.391593835,1.564102564,7.426398833,14.34024431,8.604146585,32.660647,-117.03925,Sites used for original CSCI curves
SMC02152,Mission_11119750,97.3594549,1.391593835,1.564102564,6.549137836,9.846618323,5.907970994,34.0979594,-118.72171,Sites used for original CSCI curves
SMC02536,Mission_11119750,5.721679085,1.391593835,1.564102564,9.370132623,2.387040486,1.432224291,34.2686145,-118.6736,Sites used for original CSCI curves
SMC02984,Mission_11119750,53.73950475,1.391593835,1.564102564,8.049734328,7.315514358,4.389308615,34.2652841,-118.75052,Sites used for original CSCI curves
SMC03110,Mission_11119750,381.6683823,1.391593835,1.564102564,6.173231378,19.49580307,11.69748184,32.8110566,-117.07336,Sites used for original CSCI curves
SMC03438,Mission_11119750,5.012268217,1.391593835,1.564102564,3.549574483,2.234164715,1.340498829,33.9370556,-117.79254,Sites used for original CSCI curves
SMC03944,Mission_11119750,8.381156784,1.391593835,1.564102564,3.086146054,2.889016483,1.73340989,34.1427422,-118.75,Sites used for original CSCI curves
SMC04750,Mission_11119750,19.40932741,1.391593835,1.564102564,1.532587488,4.396461559,2.637876935,34.0410032,-118.5815,Sites used for original CSCI curves
SMC05165,Mission_11119750,6.366419007,1.391593835,1.564102564,3.381012038,2.517941561,1.510764937,33.5818344,-117.25572,Sites used for original CSCI curves
SMC06714,Mission_11119750,4.644388585,1.391593835,1.564102564,11.33375682,2.150613223,1.290367934,32.6758,-117.00603,Sites used for original CSCI curves
SMC07126,Mission_11119750,368.3071797,1.391593835,1.564102564,6.180170823,19.15151477,11.49090886,32.84359,-117.03457,Sites used for original CSCI curves
SMC09162,Mission_11119750,8.77548236,1.391593835,1.564102564,3.433710622,2.956198116,1.77371887,32.8408791,-116.70988,Sites used for original CSCI curves
SMC10685,Mission_11119750,738.3368686,1.391593835,1.564102564,8.10560992,27.11598062,16.26958837,34.0188203,-117.36879,Sites used for original CSCI curves
SMC11384,Mission_11119750,3.593514359,1.391593835,1.564102564,1.884240023,1.891723807,1.135034284,34.0955281,-118.66522,Sites used for original CSCI curves
SMC11430,Mission_11119750,4.481969084,1.391593835,1.564102564,6.561634295,2.112673892,1.267604335,32.848352,-116.86012,Sites used for original CSCI curves
SMC12246,Mission_11119750,376.5560726,1.391593835,1.564102564,6.100787224,19.36479327,11.61887596,32.83982,-117.04284,Sites used for original CSCI curves
SMC12814,Mission_11119750,7.46696139,1.391593835,1.564102564,0.748485978,2.726904886,1.636142931,34.0489197,-118.84641,Sites used for original CSCI curves
SMC13214,Mission_11119750,2292.05218,1.391593835,1.564102564,10.59939867,47.77605515,28.66563309,33.8045315,-117.87241,Sites used for original CSCI curves
SMC14218,Mission_11119750,11.4508562,1.391593835,1.564102564,3.689486775,3.376890805,2.026134483,32.8299851,-116.73604,Sites used for original CSCI curves
SMC16266,Mission_11119750,13.56724244,1.391593835,1.564102564,3.781233999,3.675731922,2.205439153,32.8185584,-116.75313,Sites used for original CSCI curves
SMC20994,Mission_11119750,7.908442031,1.391593835,1.564102564,6.859300233,2.806360797,1.683816478,34.0363305,-118.51118,Sites used for original CSCI curves
SMC21822,Mission_11119750,2257.067475,1.391593835,1.564102564,10.31830486,47.41003854,28.44602313,33.8723705,-117.70893,Sites used for original CSCI curves
SMC23495,Mission_11119750,10.63598255,1.391593835,1.564102564,3.520374845,3.254519254,1.952711553,32.8338979,-116.72303,Sites used for original CSCI curves
SMC24222,Mission_11119750,2262.94654,1.391593835,1.564102564,10.30704148,47.47174371,28.48304623,33.8714981,-117.71733,Sites used for original CSCI curves
SMC26694,Mission_11119750,9.75434181,1.391593835,1.564102564,3.418975711,3.116714505,1.870028703,32.8377544,-116.71706,Sites used for original CSCI curves
SMCR8_012,Mission_11119750,13.10785057,1.391593835,1.564102564,2.072931574,3.612965197,2.167779118,33.9194284,-117.82002,Sites used for original CSCI curves
SMCR8_085,Mission_11119750,121.9673112,1.391593835,1.564102564,4.991337307,11.02096852,6.612581114,34.0498692,-117.23326,Sites used for original CSCI curves
SMCR8_151,Mission_11119750,776.042312,1.391593835,1.564102564,8.993081705,27.79974022,16.67984413,33.9935008,-117.39409,Sites used for original CSCI curves
SMCR8_153,Mission_11119750,873.1379699,1.391593835,1.564102564,4.910534788,29.48760324,17.69256195,33.8161214,-117.49889,Sites used for original CSCI curves
SMCR8_162,Mission_11119750,814.838688,1.391593835,1.564102564,4.937202065,28.48615661,17.09169396,33.7306223,-117.41242,Sites used for original CSCI curves
SMCR8_236,Mission_11119750,818.0957599,1.391593835,1.564102564,4.972156626,28.54303224,17.12581934,33.7450593,-117.4288,Sites used for original CSCI curves
SMCR8_304,Mission_11119750,1.697782139,1.391593835,1.564102564,4.159902101,1.300286392,0.780171835,34.1832924,-117.14996,Sites used for original CSCI curves
SMCR8_528,Mission_11119750,2257.463332,1.391593835,1.564102564,10.32149097,47.41419588,28.44851753,33.8727109,-117.71333,Sites used for original CSCI curves
408BA0036,Poway_11023340,1.939769016,0.953461896,1.564102564,31.06802721,1.389866369,0.833919821,34.2149695,-118.87999,Sites used for original CSCI curves
408CAL012,Poway_11023340,63.73618992,0.953461896,1.564102564,9.893888274,7.966931558,4.780158935,34.27242,-118.78131,Sites used for original CSCI curves
410CE0284,Poway_11023340,7.552284289,0.953461896,1.564102564,55.97152059,2.742440425,1.645464255,34.1524123,-119.19372,Sites used for original CSCI curves
412CE0104,Poway_11023340,566.7823705,0.953461896,1.564102564,20.62878383,23.757799,14.2546794,34.0683084,-118.22422,Sites used for original CSCI curves
412CE0616,Poway_11023340,226.6938303,0.953461896,1.564102564,25.25301652,15.02511786,9.015070717,34.151575,-118.42714,Sites used for original CSCI curves
412CE0732,Poway_11023340,445.4287989,0.953461896,1.564102564,19.49628016,21.06139744,12.63683846,34.1560447,-118.30933,Sites used for original CSCI curves
801RB8559,Poway_11023340,119.7916883,0.953461896,1.564102564,4.836379925,10.92223157,6.553338941,34.03535617,-117.2135183,Sites used for original CSCI curves
801S04078,Poway_11023340,26.83449743,0.953461896,1.564102564,33.25803487,5.169455131,3.101673079,33.99762,-117.72327,Sites used for original CSCI curves
904S08089,Poway_11023340,52.65271083,0.953461896,1.564102564,15.41363097,7.241164357,4.344698614,33.0890172,-117.13747,Sites used for original CSCI curves
904S12185,Poway_11023340,51.80966872,0.953461896,1.564102564,15.63223437,7.182959948,4.309775969,33.0991845,-117.13014,Sites used for original CSCI curves
904WE1125,Poway_11023340,51.79857678,0.953461896,1.564102564,15.63236891,7.182191007,4.309314604,33.0990574,-117.12941,Sites used for original CSCI curves
904WE1131,Poway_11023340,57.6419932,0.953461896,1.564102564,14.27771285,7.576480889,4.545888533,33.068304,-117.1697,Sites used for original CSCI curves
906S02246,Poway_11023340,38.45013077,0.953461896,1.564102564,18.82934719,6.187952165,3.712771299,32.946365,-117.098493,Sites used for original CSCI curves
907S02774,Poway_11023340,4.449295809,0.953461896,1.564102564,52.96124092,2.104959176,1.262975506,32.811821,-116.97324,Sites used for original CSCI curves
SGLT506,Poway_11023340,107.4144471,0.953461896,1.564102564,26.79935853,10.34259183,6.2055551,34.0616723,-117.99384,Sites used for original CSCI curves
SMC00198,Poway_11023340,45.92259791,0.953461896,1.564102564,21.59884539,6.762562027,4.057537216,32.93709,-117.13851,Sites used for original CSCI curves
SMC00318,Poway_11023340,696.6334305,0.953461896,1.564102564,29.29398705,26.33905524,15.80343314,33.81287,-118.20558,Sites used for original CSCI curves
SMC00436,Poway_11023340,466.2559365,0.953461896,1.564102564,20.09332881,21.54816163,12.92889698,34.1484908,-118.27845,Sites used for original CSCI curves
SMC00729,Poway_11023340,20.38258347,0.953461896,1.564102564,19.02506907,4.50534084,2.703204504,33.1350249,-117.17517,Sites used for original CSCI curves
SMC00921,Poway_11023340,47.52593263,0.953461896,1.564102564,15.98008053,6.879602746,4.127761648,33.1062473,-117.11568,Sites used for original CSCI curves
SMC00957,Poway_11023340,18.02382861,0.953461896,1.564102564,20.30463704,4.236639994,2.541983996,33.9619585,-117.37075,Sites used for original CSCI curves
SMC01046,Poway_11023340,7.446665614,0.953461896,1.564102564,55.53333645,2.723196395,1.633917837,32.7946457,-117.18536,Sites used for original CSCI curves
SMC01049,Poway_11023340,3.689817279,0.953461896,1.564102564,12.36439001,1.916904458,1.150142675,33.1773783,-117.20403,Sites used for original CSCI curves
SMC01201,Poway_11023340,4.256116307,0.953461896,1.564102564,15.42690678,2.05875554,1.235253324,33.0858228,-117.05531,Sites used for original CSCI curves
SMC01258,Poway_11023340,207.9030486,0.953461896,1.564102564,7.561925651,14.38892888,8.633357328,32.6495112,-117.05846,Sites used for original CSCI curves
SMC01260,Poway_11023340,103.3409622,0.953461896,1.564102564,25.50963872,10.14458505,6.086751032,34.0650236,-117.97474,Sites used for original CSCI curves
SMC01606,Poway_11023340,13.83058372,0.953461896,1.564102564,30.32592071,3.711233606,2.226740164,32.8414045,-117.23471,Sites used for original CSCI curves
SMC01726,Poway_11023340,57.90753487,0.953461896,1.564102564,32.85470844,7.593912275,4.556347365,33.8635246,-117.98813,Sites used for original CSCI curves
SMC01814,Poway_11023340,3.929336466,0.953461896,1.564102564,16.85903902,1.978142831,1.186885699,33.0229871,-117.22543,Sites used for original CSCI curves
SMC01824,Poway_11023340,6.905936437,0.953461896,1.564102564,9.664168972,2.622462735,1.573477641,34.0912769,-117.75598,Sites used for original CSCI curves
SMC01990,Poway_11023340,12.18898275,0.953461896,1.564102564,25.1459498,3.484029056,2.090417434,32.7957746,-117.11338,Sites used for original CSCI curves
SMC02006,Poway_11023340,23.29156858,0.953461896,1.564102564,43.61647681,4.81612118,2.889672708,32.8311536,-116.9851,Sites used for original CSCI curves
SMC02228,Poway_11023340,566.7576784,0.953461896,1.564102564,20.64456158,23.75728149,14.25436889,34.0689012,-118.22422,Sites used for original CSCI curves
