"","Bug_StationCode","SampleID","SampleDate","MostRecentSample","CSCI","CSCI_Percentile","OoverE","OoverE_Percentile","MMI","MMI_Percentile","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"214","SMCR8_042","SMCR8_042_38868_BMI_RWB_1","5/31/06",1,0.293870203,0,0.224473287,0,0.36326712,0,108.928571428571,-0.650714285714286,-0.505714285714286,-75.1111111111111,NA,NA,NA,477.47,-16.5,-261.166666666667,-150.75,-0.5,1.83333333333333,1,-48.75,68.6666666666667,-19.75,-98.5714285714286,171.656315789474,0,92.2631578947368,-28,-1.275,-3.92,14.0666666666667
"215","SMCR8_046","SMCR8_046_39604_BMI_RWB_1","6/5/08",1,0.624366862,0.01,0.670153014,0.04,0.578580709,0.01,0,0,0,-1.57142857142857,NA,NA,NA,0,0,0.875,0,0,0.25,0,0,5.3125,0,1,0.0242857142857143,-0.0075,0,0.25,0.005,0.005,-0.25
"216","SMCR8_048","SMCR8_048_39579_BMI_RWB_1","5/11/08",1,0.340003791,0,0.338965497,0,0.341042086,0,118,-0.215,-0.2,-65.5,NA,NA,NA,74.12,-129,-311,-205,0,2.33333333333333,0.5,-64,78.6666666666667,-33.5,-119.25,19.5477777777778,0,79.3333333333333,72.6666666666667,-0.136666666666667,0.313333333333333,13.5
"217","SMCR8_057","SMCR8_057_39586_BMI_RWB_1","5/18/08",1,0.993198391,0.48,1.083181055,0.67,0.903215727,0.29,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","SMCR8_062","SMCR8_062_38891_BMI_RWB_1","6/23/06",1,0.788900218,0.09,0.707169226,0.06,0.870631211,0.24,1.95238095238095,0.0952380952380952,0.0952380952380952,11.7727272727273,NA,NA,NA,0,3,0,-183,1,0,1.2,-20.5,0,64,2.19047619047619,0.367391304347826,-0.0171428571428571,9.04545454545454,7.47619047619048,0.0666666666666667,0.246666666666667,2
"219","SMCR8_069","SMCR8_069_39234_BMI_RWB_1","6/1/07",1,1.123177267,0.78,1.150211397,0.79,1.096143136,0.7,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.0242857142857143,0,0,0,0,0,0
"220","SMCR8_070","SMCR8_070_38885_BMI_RWB_1","6/17/06",1,0.732647046,0.05,0.651256442,0.03,0.814037649,0.15,0.733333333333333,0.000666666666666667,0.006,-0.705882352941177,0.5,0.095,0,0.03,0,-0.4,0,0,0,0,0,0,0,-0.5625,0.0373684210526316,0,-0.105263157894737,-0.166666666666667,0.000555555555555556,0.0277777777777778,0.0555555555555556
"221","SMCR8_074","SMCR8_074_39624_BMI_RWB_1","6/25/08",1,0.751756758,0.06,0.729467818,0.08,0.774045698,0.1,6.52173913043478,0.00565217391304348,0.0130434782608696,-6.26086956521739,NA,NA,NA,0,0,2.5,0,0,0,0,0,0,0,-6.73913043478261,0,2.28330620564203e-19,0.478260869565217,0.173913043478261,0,0,0.304347826086957
"222","SMCR8_080","SMCR8_080_39623_BMI_RWB_2","6/24/08",2,1.024723076,0.56,1.129090121,0.75,0.920356031,0.33,-0.391304347826087,0,-0.0278260869565217,0.434782608695652,NA,NA,NA,0,0,2.5,0,0,0,0,0,0,0,-0.260869565217391,0.00434782608695652,-0.00130434782608696,0.695652173913043,0.652173913043478,0,0,0.0434782608695652
"223","SMCR8_105","SMCR8_105_40738_BMI_RWB_1","7/14/11",2,0.772203284,0.08,0.771629438,0.12,0.772777131,0.1,NA,NA,NA,0,NA,NA,NA,0,-4.66666666666667,0,-109.666666666667,0,0,0.333333333333333,0,0,-11.1666666666667,0,2.25,0,-0.25,-0.5,0.125,0.265,0
"224","SMCR8_106","SMCR8_106_39249_BMI_RWB_1","6/16/07",1,0.952285909,0.38,0.866489314,0.24,1.038082504,0.58,-1.39130434782609,-0.00739130434782609,-0.00869565217391304,1.47826086956522,NA,NA,NA,0,0,2.5,0,0,0,0,0,0,0,0.826086956521739,0.00434782608695652,-0.0108695652173913,0.652173913043478,0.565217391304348,0,0,0.0869565217391304
"225","SMCR8_107","SMCR8_107_40322_BMI_RWB_1","5/24/10",1,0.733644313,0.05,0.935988592,0.37,0.531300034,0,-0.0555555555555556,0.00111111111111111,0.00333333333333333,-1.3,NA,NA,NA,0.21,0,-0.666666666666667,-0.2,0,0,0,0,-0.0833333333333333,0,0.5,0.0765217391304348,0,-0.695652173913043,-0.555555555555556,0.03,-0.31,-0.3
"226","SMCR8_118","SMCR8_118_39610_BMI_RWB_1","6/11/08",1,0.747793717,0.06,0.782174747,0.13,0.713412686,0.05,NA,NA,NA,0,NA,NA,NA,0,-96.5,0,-100.5,0,0,0,-1,0,24.75,0,-0.175,0,0,0,-0.02,0.51,0
"227","SMCR8_147","SMCR8_147_39221_BMI_RWB_1","5/19/07",1,0.760437531,0.07,0.510172947,0.01,1.010702115,0.52,1.66666666666667,0.00277777777777778,0.0588888888888889,-1.47368421052632,NA,NA,NA,0,0,0.181818181818182,0,0,0.0909090909090909,0,0,-0.681818181818182,0,-2.52631578947368,0.05,-0.0121052631578947,1.05263157894737,1,-0.0263157894736842,0.0105263157894737,0.0526315789473684
"228","SMCR8_151","SMCR8_151_41464_BMI_RWB_1","7/9/13",2,0.790466025,0.1,0.930693268,0.36,0.650238781,0.03,-44.2857142857143,0.00380952380952381,9.90857142857143,28.304347826087,NA,NA,NA,1207.66,-0.333333333333333,-39.5833333333333,-65.2,0,1.41666666666667,1.4,0,1.16666666666667,15.7,42.3181818181818,941.353913043478,-0.148181818181818,-14.9545454545455,0.25,1.3435,20.0345,-18.5714285714286
"229","SMCR8_155","SMCR8_155_39629_BMI_RWB_1","6/30/08",1,0.935506761,0.34,1.008117262,0.52,0.86289626,0.22,1.21739130434783,-0.00347826086956522,0,-0.652173913043478,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-1.30434782608696,0.00130434782608696,-0.0091304347826087,0.652173913043478,0.0869565217391304,0,0.000434782608695652,0.565217391304348
"230","SMCR8_160","SMCR8_160_38875_BMI_RWB_1","6/7/06",1,0.67727239,0.02,0.711177602,0.06,0.643367179,0.02,-0.25,-0.019375,0.03625,-0.823529411764706,8,11.37,-0.5,4.41,0,-1.5,-1.6,0,0.0833333333333333,0,0,-5.33333333333333,0,0.6875,7.5704347826087,0,-0.739130434782609,0.1,0.145,0.588,-0.904761904761905
"231","SMCR8_163","SMCR8_163_39221_BMI_RWB_1","5/19/07",1,0.790624823,0.1,0.510239425,0.01,1.07101022,0.65,1.38888888888889,0.00277777777777778,0.0411111111111111,-1,NA,NA,NA,0,0,0.181818181818182,0,0,0.0909090909090909,0,0,-0.681818181818182,0,-2.05263157894737,0.0484210526315789,-0.00894736842105263,1.05263157894737,0.842105263157895,-0.0263157894736842,0.0105263157894737,0.210526315789474
"232","SMCR8_172","SMCR8_172_38884_BMI_RWB_1","6/16/06",1,0.480810801,0,0,0,0.961621602,0.42,1.47826086956522,0,0.00434782608695652,-1.30434782608696,NA,NA,NA,0,-29.3333333333333,0.166666666666667,0,0.333333333333333,0.166666666666667,0,6.33333333333333,-0.416666666666667,0,-1.60869565217391,0.018695652173913,-0.00347826086956522,0.304347826086957,0.130434782608696,0,0.00217391304347826,0.173913043478261
"233","SMCR8_203","SMCR8_203_39231_BMI_RWB_1","5/29/07",1,0.950816336,0.38,0.763182783,0.11,1.138449889,0.78,0.952380952380952,0.00476190476190476,0.0366666666666667,-0.590909090909091,NA,NA,NA,1.13,0,-30.25,-6.2,0,0.75,1,0,3.70833333333333,7.5,-2.61904761904762,0.429130434782609,-0.00904761904761905,1.8695652173913,1.63636363636364,0.00409090909090909,0.0972727272727273,0.318181818181818
"234","SMCR8_218","SMCR8_218_39987_BMI_RWB_1","6/23/09",1,0.601250654,0.01,0.437306524,0,0.765194783,0.09,-0.923076923076923,0.000769230769230769,0.00153846153846154,-0.125,-3.5,0.19,0,0.03,0,-0.583333333333333,0,0,0.0833333333333333,0,0,0.333333333333333,0,-0.1875,0.00333333333333333,0,0.0555555555555556,0.764705882352941,0.000588235294117647,0.0347058823529412,-0.647058823529412
"235","SMCR8_219","SMCR8_219_40000_BMI_RWB_1","7/6/09",1,0.898880332,0.26,0.578582584,0.01,1.21917808,0.89,-0.347826086956522,0,0.00695652173913044,1,NA,NA,NA,0.04,0,-16,0,0,0.545454545454545,0,0,5.31818181818182,0,0.434782608695652,0.128695652173913,-0.00130434782608696,0.565217391304348,-0.0434782608695652,-0.00608695652173913,0.0252173913043478,0.608695652173913
"236","SMCR8_240","SMCR8_240_41450_BMI_RWB_1","6/25/13",2,1.081027065,0.69,1.200009192,0.85,0.962044937,0.42,2.05,0.0915,0.083,6.77272727272727,NA,NA,NA,0,0,1.66666666666667,0,0,0.833333333333333,0,0,-0.0416666666666667,-0.2,3.71428571428571,-0.0165217391304348,-0.00380952380952381,-1.27272727272727,1.9,-0.029,0.0045,1.0952380952381
"237","SMCR8_267","SMCR8_267_38895_BMI_RWB_1","6/27/06",1,0.554811002,0,0.450027175,0,0.659594829,0.03,1.25,0.001875,0.085625,-1.55555555555556,0,-0.17,0,0.02,0,-0.2,-0.75,0,0,0,0,0,0,-0.375,-0.00157894736842105,0,0.263157894736842,-1.13333333333333,0.143333333333333,0.38,1.05555555555556
"238","SMCR8_270","SMCR8_270_41442_BMI_RWB_1","6/17/13",2,0.816430758,0.13,0.86713425,0.24,0.765727266,0.1,1.75,0.09375,0.0875,10.6842105263158,NA,NA,NA,0.02,-37.5,-165.8,-59,0,1.2,1,0,47.05,-11.25,-4.33333333333333,0.776315789473684,-0.0166666666666667,9.52631578947368,14,0,-0.147058823529412,1.82352941176471
"239","SMCR8_272","SMCR8_272_39624_BMI_RWB_1","6/25/08",1,0.710536529,0.04,0.678607269,0.05,0.74246579,0.08,-3.04347826086957,-0.00434782608695652,-0.0304347826086956,2.30434782608696,NA,NA,NA,0,0,0,0,0,-0.0833333333333333,0,0,-1.79166666666667,0,1.8695652173913,0.0326086956521739,-0.00260869565217391,0.434782608695652,1.21739130434783,-0.0230434782608696,-0.0304347826086956,-0.782608695652174
"240","SMCR8_274","SMCR8_274_40346_BMI_RWB_1","6/17/10",1,0.954621547,0.39,1.036390861,0.58,0.872852234,0.24,-3,-0.0194444444444444,0.0466666666666667,0.545454545454545,1,9.36,-1,3.69,-7,-12.4166666666667,-8.6,-0.333333333333333,0.0833333333333333,-0.2,-7.16666666666667,6.25,1.1,0.5,0.85304347826087,0,4.47826086956522,-2.125,-0.03875,-0.281875,-0.789473684210526
"241","SMCR8_293","SMCR8_293_40316_BMI_RWB_1","5/18/10",1,0.67247006,0.02,0.892596367,0.29,0.452343753,0,67.3076923076923,3.60076923076923,10.8746153846154,-58.4285714285714,NA,NA,NA,435.33,0,-234.4,-10.2,0,3.6,-0.4,0,73.85,-5.1,-41.625,1285.00727272727,-0.00125,68.9545454545455,20.625,-2.6325,-170.825,-5.66666666666667
"242","SMCR8_294","SMCR8_294_40318_BMI_RWB_1","5/20/10",1,0.618136429,0.01,0.67280859,0.04,0.563464269,0.01,NA,NA,NA,85,NA,NA,NA,1323.82,0,-255,-259,0,6,6,0,44,44,NA,NA,NA,NA,NA,NA,NA,-5
"243","SMCR8_297","SMCR8_297_40323_BMI_RWB_1","5/25/10",1,1.004502271,0.51,1.018833117,0.54,0.990171425,0.48,1.21739130434783,0.000434782608695652,0,-1.04347826086957,NA,NA,NA,0,-29.3333333333333,2.5,-28.1666666666667,0,0,0.5,5.83333333333333,0,12.0833333333333,-2.08695652173913,0.0117391304347826,-0.00217391304347826,1.04347826086957,0.869565217391304,0,0,0.173913043478261
"244","SMCR8_304","SMCR8_304_40345_BMI_RWB_1","6/16/10",1,0.932383026,0.34,1.083029189,0.67,0.781736864,0.11,-15.8260869565217,0.00217391304347826,0.153913043478261,5.17391304347826,-4.5,0.44,-12,-0.29,0,0.454545454545455,-0.25,0,0.363636363636364,0,0,-1.90909090909091,0,3.52173913043478,1.77565217391304,-0.239565217391304,1.65217391304348,12.2173913043478,0.0786956521739131,0.262608695652174,-10.5652173913043
"245","SMCR8_322","SMCR8_322_40343_BMI_RWB_1","6/14/10",2,0.166063034,0,0.14852693,0,0.183599139,0,9.75,0.0025,0.005,-6.75,NA,NA,NA,-0.01,0,0.916666666666667,-0.2,0,0.666666666666667,0,0,-2.33333333333333,0,0.666666666666667,0.620833333333333,0,-0.333333333333333,-0.5,-0.00166666666666667,-0.673333333333333,-0.166666666666667
"246","SMCR8_346","SMCR8_346_39235_BMI_RWB_1","6/2/07",1,0.774393463,0.08,0.625512227,0.02,0.923274698,0.33,-10,0,-0.0175,3.4,NA,NA,NA,0,0,0,-1,0,0,0,-0.333333333333333,0,0,-0.166666666666667,2.546,0,-0.1,0.6,2.118,-1.774,-0.8
"247","SMCR8_351","SMCR8_351_39618_BMI_RWB_1","6/19/08",1,0.482161857,0,0.336366422,0,0.627957292,0.02,NA,NA,NA,83,NA,NA,NA,1726.31,0,-254,-1,0,6,0,0,44,0,NA,NA,NA,NA,NA,NA,NA,-3
"248","SMCR8_361","SMCR8_361_39243_BMI_RWB_1","6/10/07",1,0.398176109,0,0.112041974,0,0.684310245,0.04,NA,NA,NA,94,NA,NA,NA,1146.94,-2,-258,-261,-1,5,5,6,43,43,NA,NA,NA,NA,NA,NA,NA,-16
"249","SMCR8_362","SMCR8_362_41465_BMI_RWB_1","7/10/13",3,1.149568129,0.82,1.240871567,0.9,1.05826469,0.63,3.25,0,0.0075,-1.6,NA,NA,NA,0,-0.333333333333333,0,-1,0,0,0,0,0,-7.2,-0.5,-0.255,0,0,0.2,1.964,-0.636,-0.2
"250","SMCR8_370","SMCR8_370_39250_BMI_RWB_2","6/17/07",2,0.671853721,0.02,0.445746318,0,0.897961125,0.28,2.9,-0.0085,0.035,-3,NA,NA,NA,0.75,0.666666666666667,-2.91666666666667,0.2,0,0.0833333333333333,0.2,-0.5,0.458333333333333,-2.8,0.3125,0.21695652173913,0,-0.347826086956522,0,-0.348125,-0.174375,-0.380952380952381
"251","SMCR8_375","SMCR8_375_39191_BMI_RWB_1","4/19/07",1,0.963282088,0.41,0.696028377,0.06,1.230535799,0.9,-0.444444444444444,-0.00833333333333333,0.0122222222222222,0.894736842105263,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.157894736842105,0.00157894736842105,-0.0126315789473684,0.736842105263158,0.263157894736842,0,0,0.473684210526316
"252","SMCR8_400","SMCR8_400_40358_BMI_RWB_1","6/29/10",1,0.84341243,0.16,1.121198534,0.74,0.565626326,0.01,115.307692307692,-1.61615384615385,-0.235384615384615,-83.9411764705882,NA,NA,NA,681.01,-69,-329.714285714286,-189.333333333333,2,2.57142857142857,2,2.75,117.571428571429,-8.83333333333333,-59.5,389.183529411765,0,112.117647058824,28.5,29.47,-63.9225,30.5
"253","SMCR8_405","SMCR8_405_40324_BMI_RWB_1","5/26/10",1,0.821273294,0.13,0.880149457,0.26,0.762397131,0.09,0.0833333333333333,0,0.0025,-0.375,-13,0.085,0,0.01,0,-0.1,0,0,0.1,0,0,3.95,0,0,0.00117647058823529,0,-0.352941176470588,-0.25,0,0.011875,-0.125
"254","SMCR8_419","SMCR8_419_41442_BMI_RWB_1","6/17/13",2,0.556228658,0,0.776131115,0.12,0.336326202,0,-0.5,0,0,0,NA,NA,NA,0,0,0.3,0,0,0,0.25,0,-0.2,-4.125,0.285714285714286,0.33,0,-0.222222222222222,0.285714285714286,0,-0.407142857142857,-0.571428571428571
"255","SMCR8_441","SMCR8_441_40323_BMI_RWB_1","5/25/10",1,0.565204367,0,0.666797341,0.04,0.463611392,0,-11.8695652173913,0.0434782608695652,0.462173913043478,9.30434782608696,-1,5.99,-3,10.37,0,-34.6,0,0,0.6,0,-21.5,3,-0.333333333333333,-48.4782608695652,1.08086956521739,-0.0352173913043478,57.7826086956522,60.3913043478261,0.961304347826087,0.463478260869565,-2.60869565217391
"256","SMCR8_446","SMCR8_446_39242_BMI_RWB_2","6/9/07",2,0.777348385,0.08,0.764769095,0.11,0.789927675,0.12,-1.38461538461538,-0.00153846153846154,0,-0.611111111111111,NA,NA,NA,1,-4.33333333333333,-9.27272727272727,-2.5,0,-0.0909090909090909,0.5,6.33333333333333,0.318181818181818,-0.5,0.111111111111111,0.0863157894736842,0,-0.684210526315789,0.882352941176471,-0.00470588235294118,0.0788235294117647,-1.64705882352941
"257","SMCR8_448","SMCR8_448_41449_BMI_RWB_2","6/24/13",3,1.199241662,0.89,1.31111307,0.95,1.087370255,0.69,-1.14285714285714,-0.00214285714285714,-0.00285714285714286,-0.444444444444444,NA,NA,NA,0.81,0,-0.916666666666667,0,0,-0.0833333333333333,0,0,0.375,0,-1.35294117647059,0.104444444444444,0,-0.333333333333333,0.1875,-0.025625,-0.01375,-0.529411764705882
"258","SMCR8_450","SMCR8_450_40358_BMI_RWB_1","6/29/10",1,0.505474327,0,0.560708927,0.01,0.450239728,0,63.2352941176471,0.0670588235294118,1.24764705882353,-46,NA,NA,NA,1496.8,0,-29.4,-3.33333333333333,0,0.9,0.333333333333333,0,-19.1,-2.83333333333333,-55.4210526315789,522.407894736842,0.0663157894736842,9.42105263157895,-6.35294117647059,0.411764705882353,41.7847058823529,13.4705882352941
"259","SMCR8_453","SMCR8_453_40736_BMI_RWB_1","7/12/11",2,0.690368024,0.03,0.678969714,0.05,0.701766333,0.05,5,0.004,0.018,-0.5,NA,NA,NA,4.4,0,-56.3333333333333,0,0,0.5,0,0,43.3333333333333,0,-3,1.17,0,3.86666666666667,5.71428571428571,-0.0228571428571429,0.0428571428571429,2.11111111111111
"260","SMCR8_474","SMCR8_474_39999_BMI_RWB_1","7/5/09",1,0.834039474,0.15,0.778943228,0.12,0.88913572,0.27,2.31578947368421,0,-0.00315789473684211,-2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-2.78947368421053,0,-0.00368421052631579,0.789473684210526,0.315789473684211,0,0.0368421052631579,0.473684210526316
"261","SMCR8_480","SMCR8_480_39637_BMI_RWB_1","7/8/08",1,NA,NA,0.129140014,0,NA,NA,9.25,0.45,9.635,1.14285714285714,NA,NA,NA,664.23,-49.5,-356,-42.4,2,3.75,1,-3.25,137.0625,13.7,-55.8571428571429,174.721428571429,0,57,78.5714285714286,6.32571428571429,14.7342857142857,-21.5714285714286
"262","SMCR8_496","SMCR8_496_39630_BMI_RWB_2","7/1/08",2,0.850270504,0.18,1.150513653,0.79,0.550027354,0.01,-1,-0.000555555555555556,-0.0222222222222222,0.157894736842105,NA,NA,NA,0,0,0,-18,0,0,0.5,0,0,5.75,-1.05263157894737,0.0226315789473684,-0.00157894736842105,1.21052631578947,2,-0.0294736842105263,0,-0.789473684210526
"263","SMCR8_513","SMCR8_513_39986_BMI_RWB_1","6/22/09",1,0.946033419,0.37,1.101621011,0.7,0.790445827,0.12,NA,NA,NA,-4.33333333333333,NA,NA,NA,0,-29.5,-40.7142857142857,-139.75,0.5,0.857142857142857,0.75,-1,37.2857142857143,37.75,-6.5,0.186666666666667,0,0,8.5,0.225,-0.865,-8.5
"264","SMCR8_528","SMCR8_528_40735_BMI_RWB_MCM_1","7/11/11",3,0.665711643,0.02,0.739513354,0.09,0.591909932,0.01,-4,0.14,247.07,66.3333333333333,NA,NA,NA,4780.7,-0.5,-324.833333333333,-1,0,3,-0.333333333333333,0.5,108.333333333333,0.166666666666667,67,1337.13333333333,0.0666666666666667,-0.666666666666667,16.8333333333333,4.61333333333333,-58.415,-17.5
"265","SMCR8_530","SMCR8_530_39231_BMI_RWB_1","5/29/07",1,0.735136358,0.05,0.538223594,0.01,0.932049122,0.35,1.80952380952381,0.1,0.0952380952380952,11.5,NA,NA,NA,0,-71,0.565217391304348,-194,-0.333333333333333,0,0.8,43.5,0,79.1,-5.33333333333333,0.0252173913043478,-0.0257142857142857,16.0454545454545,15,0.0019047619047619,0,1.81818181818182
"266","SMCR8_543","SMCR8_543_39221_BMI_RWB_1","5/19/07",1,0.679835409,0.02,0.479781403,0,0.879889415,0.25,2.72222222222222,-0.000555555555555556,0.0611111111111111,-2.47368421052632,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-3.15789473684211,0.00368421052631579,-0.0205263157894737,0.684210526315789,0.473684210526316,0,0,0.210526315789474
"267","SMCR8_567","SMCR8_567_40344_BMI_RWB_1","6/15/10",1,0.62309187,0.01,0.786942768,0.13,0.459240972,0,7.04347826086957,0.0373913043478261,-0.0308695652173913,3,NA,NA,NA,50.06,0,-28.3333333333333,-0.2,0,1.25,0,0,-6.70833333333333,0.1,-10.1304347826087,5.98478260869565,0.0328571428571429,13.1304347826087,4.47826086956522,0.29695652173913,0.597391304347826,8.65217391304348
"268","SMCR8_587","SMCR8_587_39220_BMI_RWB_1","5/18/07",1,0.71099052,0.04,0.591612609,0.02,0.830368431,0.17,0.166666666666667,0.0758333333333333,0.163333333333333,0.666666666666667,NA,NA,NA,3.99,0,0,0,0,0,0,0,-0.0833333333333333,0,0.142857142857143,4.16904761904762,0,2.14285714285714,0,0.0576923076923077,0.737692307692308,-0.0769230769230769
"269","SMCR8_598","SMCR8_598_40344_BMI_RWB_1","6/15/10",1,0.285204687,0,0.244430928,0,0.325978447,0,-41.3333333333333,-0.0533333333333333,-0.0883333333333333,45.1111111111111,-19,2.42,-38,-0.01,0,-0.166666666666667,0,0,0,0,0,0,0,26.4444444444444,-0.932222222222222,-0.0122222222222222,18.6666666666667,19.5,-0.02625,-0.17375,-6.375
"270","SMCR8_605","SMCR8_605_39995_BMI_RWB_1","7/1/09",1,0.529478332,0,0.564827745,0.01,0.494128919,0,-1.5,0,-0.005,-0.222222222222222,NA,NA,NA,-0.01,-1,0.625,0.25,0.5,0,0,8.75,-0.625,-0.5,0,0.18,0,-0.111111111111111,-0.4,0,-0.174,0.2
"271","SMCR8_635","SMCR8_635_39222_BMI_RWB_1","5/20/07",1,0.459395473,0,0.153000175,0,0.76579077,0.1,0.782608695652174,-0.00434782608695652,-0.00304347826086957,-0.304347826086957,NA,NA,NA,0,0,0.0833333333333333,0,0,0,0,0,0,0,-1.21739130434783,0.00304347826086957,-0.00695652173913044,0.91304347826087,0.434782608695652,0.0104347826086957,0,0.478260869565217
"272","SMCR8_688","SMCR8_688_39995_BMI_RWB_2","7/1/09",2,0.666729059,0.02,0.695482082,0.05,0.637976036,0.02,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.00111111111111111,0,0,0,0,0.03,0
"273","SMCR8_713","SMCR8_713_38891_BMI_RWB_1","6/23/06",1,0.879689762,0.23,0.655355924,0.04,1.1040236,0.72,2.31578947368421,0,0.00736842105263158,-2.15789473684211,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-2.89473684210526,0,-0.00421052631578947,0.736842105263158,0.421052631578947,0,0.0368421052631579,0.315789473684211
