"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"315","SMC07126","SMC07126_07122012_BMI_RWB_1","7/12/12",0.51117244,0.32405288,0.41761266,32.84359,-117.03457,47,0.44,130.86,124,NA,NA,NA,320.22,-11,-21,-26,3,8,5,0,102.5,103.5,116,1000.4,0.16,196,167,10,39.99,33
"316","SMC08094","SMC08094_06282012_BMI_RWB_1","6/28/12",0.60391094,0.3812226,0.49256677,33.81951,-117.8536,145,-0.06,-0.08,84,NA,NA,NA,75.37,1,0,0,1,1,0,-1,15,0,85,136.8,0.17,197,101,0,0.28,-2
"317","SMC08150","SMC08150_07082014_BMI_RWB_1","7/8/14",0.91333628,0.58867072,0.7510035,32.83731,-117.01975,123,5.87,10.65,152,1,-732.45,-7,217.39,0,-92,-1,1,8,1,0,329,0,152,509.94,0,238,125,0,1.01,0
"318","SMC08335","SMC08335_07072010_BMI_RWB_1","7/7/10",1.01796345,0.69739596,0.8576797,34.34583,-119.29948,NA,NA,NA,0,NA,NA,NA,0,0,0,-351,0,0,4,0,0,175,0,147.78,0,182,5,0,0.04,0
"319","SMC08655","SMC08655_06212012_BMI_RWB_1","6/21/12",1.19972201,1.00765144,1.10368672,34.50823,-119.28406,1,0.11,0.01,4,1,0.97,0,0.02,0,0,0,0,0,0,0,0,0,4,0.41,0,0,15,0.04,0.36,0
"320","SMC08766","SMC08766_07102018_BMI_RWB_MCM_1","7/10/18",0.38473677,0.24770822,0.3162225,33.90192,-118.10859,289,0.78,3.25,142,NA,NA,NA,1354.25,0,0,0,0,2,0,0,15,0,142,3547.36,0.13,249,93,0,8.3,-1
"321","SMC08845","SMC08845_05302014_BMI_RWB_1","5/30/14",0.2568856,0.55805589,0.40747074,33.87309,-117.21355,5,0,0.13,10,NA,NA,NA,0.57,-19,-19,-17,1,6,3,-36,18,-30,15,1.76,0.1,37,39,0.01,0.4,12
"322","SMC09118","SMC09118_05222013_BMI_RWB_MCM_1","5/22/13",0.38244883,0.39093934,0.38669408,33.80876,-117.86259,141,-0.08,-0.13,84,NA,NA,NA,111.72,2,0,0,2,1,0,-2,15,0,72,190.76,0.17,197,94,0,0.29,0
"323","SMC09286","SMC09286_06092010_BMI_RWB_1","6/9/10",0.62590045,0.54050347,0.58320196,32.78194,-117.11419,206,0.61,2.01,102,NA,NA,NA,225.83,-2,-207,1,0,9,1,1,176.5,0,14,552.44,0.04,238,144,0,4.8,-1
"324","SMC09325","SMC09325_06212012_BMI_RWB_1","6/21/12",0.99311819,0.5500631,0.77159064,33.56252,-117.12886,NA,NA,NA,0,NA,NA,NA,0,-358,0,0,2,0,0,146,0,0,0,9.09,0,146,5,0,0,-5
"325","SMC09503","SMC09503_06042012_BMI_RWB_1","6/4/12",1.17402996,0.70730241,0.94066618,34.49757,-119.33913,1,0.01,0.02,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0.57,0,17,0,0.4,0.32,1
"326","SMC09534","SMC09534_07102018_BMI_RWB_MCM_1","7/10/18",0.48636422,0.36012937,0.4232468,33.83832,-118.09487,228,1.21,7.46,196,NA,NA,NA,1411.03,0,-212,-1,1,5,2,0,179,0,137,4988.47,0.02,238,184,0,32.51,-1
"327","SMC10685","SMC10685_07012010_BMI_RWB_MCM_1","7/1/10",1.05510669,0.58532046,0.82021357,34.01879,-117.36873,53,0.03,89.02,125,NA,NA,NA,956.92,0,-23,-27,0,5,4,0,49,22.5,194,3424.16,0,44,86,7.09,114.27,30
"328","SMC11343","SMC11343_06042012_BMI_RWB_1","6/4/12",0.97940779,0.73188399,0.85564589,34.3728,-119.30859,50,1.54,3.88,156,0,117.64,0,17.94,0,0,0,0,0,0,0,0,0,98,68.61,0.04,197,101,3.09,6.74,0
"329","SMC11384","SMC11384_06282011_BMI_RWB_1","6/28/11",1.25414379,1.09045967,1.17230173,34.09552,-118.66521,52,0.02,0.71,58,NA,NA,NA,2.14,0,-8,0,0,4,0,0,48,0,61,5.85,0.02,27,55,0.68,1.1,4
"330","SMC11727","SMC11727_06092010_BMI_RWB_1","6/9/10",1.23885108,0.69854011,0.9686956,34.47857,-119.29339,0,0.01,0.01,13,1,2.95,0,0.96,0,0,0,0,0,0,0,0,0,1,2.07,0,179,1,0.13,1.42,0
"331","SMC12814","SMC12814_07222011_BMI_RWB_1","7/22/11",0.85939374,0.84116913,0.85028143,34.04892,-118.84641,58,0.02,0.43,59,NA,NA,NA,0.17,0,1,0,0,3,0,0,33.5,0,62,1.62,0,5,37,0.89,1.26,5
"332","SMC12862","SMC12862_06272011_BMI_RWB_1","6/27/11",0.38473878,0.38067881,0.3827088,33.92148,-118.11149,100,1.77,26.42,186,NA,NA,NA,3316.56,0,0,0,0,1,0,8,3,0,186,3165.53,0.13,249,103,0,29.93,-1
"333","SMC13062","SMC13062_07232013_BMI_RWB_1","7/23/13",0.6730461,0.42617241,0.54960926,32.7755,-117.19557,63,-0.06,-0.09,141,NA,NA,NA,133.58,0,0,-1,0,4,0,0,153,0,63,140.9,0.01,237,122,0.02,0.22,-13
"334","SMC13214","SMC13214_05222013_BMI_RWB_MCM_1","5/22/13",0.50994226,0.39927356,0.45460791,33.80453,-117.87242,-4,0.76,259.02,137,NA,NA,NA,5718.72,0,-242,1,0,5,0,1,159,0.5,138,19037.75,0.21,0,39,557.73,521.64,-1
"335","SMC13599","SMC13599_06042012_BMI_RWB_1","6/4/12",1.11527261,0.81400728,0.96463994,34.49889,-119.34172,10,0.01,0.01,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.55,0,17,0,0.38,0.44,10
"336","SMC13630","SMC13630_06212012_BMI_RWB_1","6/21/12",0.77016709,0.47040609,0.62028659,33.86119,-118.10351,292,1.07,3.12,100,NA,NA,NA,2695.97,1,0,1,1,2,1,0,143,0,84,2776.4,0.02,249,91,0,46.03,-2
"337","SMC14099","SMC14099_06132013_BMI_RWB_1","6/13/13",0.77772298,0.35978577,0.56875438,33.62772,-117.73558,49,0.01,0.2,42,NA,NA,NA,67.1,-1,0,-8,-1,4,1,-31,55.5,0,-3,38.57,0,104,152,1.45,2.51,-5
"338","SMC15678","SMC15678_06252013_BMI_RWB_1","6/25/13",0.24551089,0.20101656,0.22326372,33.80989,-118.09075,205,1.34,8.76,169,NA,NA,NA,699.92,0,0,0,2,7,1,0,357,15.5,132,5062.39,0.05,238,184,0,21.19,-2
"339","SMC16446","SMC16446_06212012_BMI_RWB_1","6/21/12",0.97485814,0.72786163,0.85135989,34.41319,-119.27282,177,0.24,0.52,58,NA,NA,NA,25.07,0,0,0,0,4,0,0,42.5,0,18,38.93,0,226,45,0.18,3.29,0
"340","SMC16832","SMC16832_07102018_BMI_RWB_MCM_1","7/10/18",0.38458256,0.22569987,0.30514122,33.88444,-118.10855,291,3.82,8.73,150,NA,NA,NA,2221.38,0,-3,0,0,4,0,0,59,0,150,3072.58,0.08,249,80,0,-0.2,-2
"341","SMC16980","SMC16980_07062011_BMI_RWB_1","7/6/11",1.14441275,0.93237563,1.03839419,34.43268,-119.24974,195,0.17,0.36,1,NA,NA,NA,9.15,0,3,0,0,6,0,0,181.5,0,1,32.67,0,226,8,0,0.55,0
"342","SMC18545","SMC18545_06252013_BMI_RWB_1","6/25/13",1.09317744,0.57993177,0.8365546,34.48452,-119.30834,0,0,0,1,0,0.07,0,-0.03,0,0,0,0,0,0,0,0,0,1,0.55,0,152,0,0.05,0.3,0
"343","SMC19697","SMC19697_06242013_BMI_RWB_1","6/24/13",1.09382674,0.5550437,0.82443522,34.34807,-119.30096,NA,NA,NA,0,NA,NA,NA,0,0,0,-351,0,0,5,0,0,171,0,146.81,0,180,4,0,0.04,0
"344","SMC19809","SMC19809_06252013_BMI_RWB_1","6/25/13",1.29529466,0.71806876,1.00668171,34.50141,-119.3531,0,0.06,0.01,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.4,0,17,9,0.29,0.33,0
"345","SMC19945","SMC19945_06252013_BMI_RWB_1","6/25/13",1.10091815,0.93162723,1.01627269,34.50486,-119.28186,2,0.03,0.02,2,0,0.73,0,0.01,0,0,0,0,0,0,0,0,0,2,0.4,0.01,0,3,0.04,0.38,0
"346","SMC20032","SMC20032_06182010_BMI_RWB_1","6/18/10",0.25638837,0.32171354,0.28905096,33.87664,-118.10774,291,0.66,1.51,91,NA,NA,NA,2080.96,0,-2,0,0,4,0,0,59,0,91,2975.82,0.08,249,76,0,2.82,-2
"347","SMC20994","SMC20994_06172013_BMI_RWB_1","6/17/13",0.78684234,0.43018938,0.60851586,34.03639,-118.51129,55,0.75,6.97,153,NA,NA,NA,24.68,0,-27,0,0,5,0,0,55,15.5,117,72.15,0.47,75,121,2.73,2.55,2
"348","SMC21796","SMC21796_06142013_BMI_RWB_1","6/14/13",0.61506606,0.46288418,0.53897512,33.99108,-118.40916,62,17.61,37.39,94,0,1418.68,-11,2212.77,0,1,-8,1,6,0,0,124,7,18,19167.77,0.35,248,158,34.67,20.71,-1
"349","SMC21822","SMC21822_06212010_BMI_RWB_1","6/21/10",1.00726819,0.60693452,0.80710135,33.87234,-117.70876,-4,0.13,240.6,189,7,1740.99,-12,4812.66,0,-231,0,0,5,0,0,178,0.5,189,5059.21,0.35,36,49,116.81,317.26,-1
"350","SMC24222","SMC24222_06212010_BMI_RWB_1","6/21/10",0.89251612,0.57056767,0.7315419,33.87151,-117.71724,-4,0.14,260.57,114,NA,NA,NA,4731.64,0,-229,0,0,4,0,0,178,0,114,5192.89,0.36,36,48,114.85,299.57,-1
"351","SMC29064","SMC29064_06252012_BMI_RWB_1","6/25/12",0.86727105,0.91711734,0.89219419,33.79564,-116.7426,41,0.07,0.16,14,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,3,0.12,0,11,11,0,1.3,12
"352","SMC32897","SMC32897_05152014_BMI_RWB_1","5/15/14",0.38870889,0.40627221,0.39749055,33.86921,-117.21318,NA,NA,NA,15,NA,NA,NA,1.12,-27,-179,-202,3,5,4,118,148,142,NA,NA,NA,NA,NA,NA,NA,NA
"353","SMC34888","SMC34888_06242010_BMI_RWB_1","6/24/10",1.10641874,0.69659429,0.90150652,33.77386,-117.68432,1,0.08,0.26,29,0,-12.73,-20,2.74,0,0,0,0,1,0,0,130,1,7,7.46,0,70,2,0.54,4.66,2
"354","SMC35837","SMC35837_06252012_BMI_RWB_1","6/25/12",0.49493697,0.77382652,0.63438174,33.7364,-116.8261,15,0.07,0.16,2,NA,NA,NA,5.31,0,1,0,0,3,0,0,164,0,2,4.69,0,51,34,0.01,2.05,17
"355","SMC40887","SMC40887_06122013_BMI_RWB_1","6/12/13",1.25124773,0.87814381,1.06469577,33.76317,-117.46378,266,37.06,63.89,159,NA,NA,NA,333.64,0,-75,0,0,7,0,0,200,0.5,8,2925.67,0,209,170,0.64,21.34,52
"356","SMCR8_007","SMCR8_007_06222006_BMI_RWB_1","6/22/06",0.42581508,0.741828,0.58382154,34.0952,-116.96447,0,0,0.03,1,NA,NA,NA,-0.01,0,1,0,0,1,0,0,34.5,0,4,1.3,0,0,16,0.54,0.84,0
"357","SMCR8_011","SMCR8_011_06152006_BMI_RWB_1","6/15/06",0.64005872,0.67317922,0.65661897,33.850751,-117.7835252,11,-0.01,-0.03,111,13,26.27,-2,20.79,0,0,1,0,1,1,0,7,0,111,26.21,0.09,40,69,0,0.81,11
"358","SMCR8_012","SMCR8_012_05312006_BMI_RWB_1","5/31/06",0.35944321,0.83424838,0.5968458,33.91909,-117.82201,47,0.02,1.47,54,NA,NA,NA,5.93,0,-17,-27,0,5,2,0,27,47,50,20.36,0.16,64,83,2.64,1.48,6
"359","SMCR8_019","SMCR8_019_06152006_BMI_RWB_1","6/15/06",0.67321659,0.61540873,0.64431266,33.92417,-117.59778,53,0.06,0.32,17,-4,0.17,0,0.22,0,-23,0,0,3,0,0,22.5,0,17,0.21,0.11,48,20,0.4,0.8,33
"360","SMCR8_020","SMCR8_020_06162006_BMI_RWB_1","6/16/06",0.72423025,0.96380467,0.84401746,33.76698,-116.6902,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,160,1,0,0.01,0
"361","SMCR8_025","SMCR8_025_06162007_BMI_RWB_1","6/16/07",0.78267257,1.09885362,0.9407631,34.1739,-116.9839,8,0.04,0.42,29,NA,NA,NA,0.1,0,0,0,0,1,0,0,18,0,29,0.22,0.01,3,3,0,0.09,2
"362","SMCR8_028","SMCR8_028_06042006_BMI_RWB_1","6/4/06",0.43860735,0.59035425,0.5144808,34.2026,-117.44583,5,0.1,0.1,14,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,27,4.88,0,81,76,0.12,0,5
"363","SMCR8_034","SMCR8_034_06222006_BMI_RWB_1","6/22/06",0.39320791,0.90972375,0.65146583,34.08909,-116.92669,1,0,0.1,8,NA,NA,NA,0.26,0,0,0,0,0,0,0,0,0,8,0.74,0.01,3,3,0.1,0.24,1
"364","SMCR8_035","SMCR8_035_06222006_BMI_RWB_1","6/22/06",1.00385632,1.02261307,1.0132347,34.08193,-116.89027,12,0.03,0.2,2,NA,NA,NA,0,0,3,0,0,0,0,0,0,0,1,0.11,0.04,2,24,0,0,1
"365","SMCR8_042","SMCR8_042_05312006_BMI_RWB_1","5/31/06",0.22448387,0.39479215,0.30963801,33.94623,-117.61423,267,0.28,1.2,159,NA,NA,NA,477.47,-16,-31,-5,0,5,3,5,143,9,-37,526.16,0,237,93,-0.42,1.65,94
"366","SMCR8_046","SMCR8_046_06052008_BMI_RWB_1","6/5/08",0.67015301,0.57858071,0.62436686,33.79096,-117.71949,0,0,0,4,NA,NA,NA,0,0,4,0,0,2,0,0,44,0,4,0.13,0,0,1,0.01,0.02,0
"367","SMCR8_048","SMCR8_048_05112008_BMI_RWB_1","5/11/08",0.3389655,0.34032794,0.33964672,33.71756,-117.78945,158,-0.11,-0.08,108,NA,NA,NA,74.12,-129,-151,-201,0,6,1,-64,142,-4,9,52.04,0,201,151,0,1.42,75
"368","SMCR8_057","SMCR8_057_05182008_BMI_RWB_1","5/18/08",1.07986857,0.89963491,0.98975174,34.25033,-117.54376,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","SMCR8_062","SMCR8_062_06232006_BMI_RWB_1","6/23/06",0.72949256,0.87322433,0.80135845,34.21257,-117.45844,4,0.1,0.1,15,NA,NA,NA,0,3,0,0,1,0,4,-20.5,0,131,12,4.54,0,123,119,1.4,5.18,4
"370","SMCR8_069","SMCR8_069_06012007_BMI_RWB_1","6/1/07",1.15020346,1.09384452,1.12202399,34.2481,-117.51276,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
"371","SMCR8_070","SMCR8_070_06172006_BMI_RWB_1","6/17/06",0.65141167,0.81429965,0.73285566,33.77122,-116.7675,6,0.01,0.04,0,2,0.41,0,0.03,0,0,0,0,0,0,0,0,0,1,0.35,0,1,1,0.01,0.52,5
"372","SMCR8_074","SMCR8_074_06252008_BMI_RWB_1","6/25/08",0.70887591,0.77387405,0.74137498,34.08167,-116.8887,46,0.09,0.17,3,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,2,0,0.07,1,1,0,0,2
"373","SMCR8_080","SMCR8_080_06242008_BMI_RWB_1","6/24/08",1.05598357,1.00002614,1.02800485,34.1584,-116.88742,11,0,0,37,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,37,0.1,0.06,1,3,0,0,1
"374","SMCR8_105","SMCR8_105_06022007_BMI_RWB_1","6/2/07",0.96436591,0.82433817,0.89435204,34.25265,-117.4925,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,9.18,0,0,0,0.25,0.59,0
"375","SMCR8_106","SMCR8_106_06162007_BMI_RWB_1","6/16/07",0.88469092,1.05368089,0.9691859,34.15508,-116.88528,8,0,0,59,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,58,0.1,0.01,1,1,0,0,1
"376","SMCR8_118","SMCR8_118_06112008_BMI_RWB_1","6/11/08",0.774353,0.71594306,0.74514803,34.27906,-117.47566,NA,NA,NA,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,99,0,-0.01,0,0,0,-0.02,0.51,0
"377","SMCR8_147","SMCR8_147_05192007_BMI_RWB_1","5/19/07",0.51029346,1.01070282,0.76049814,33.79427,-116.74714,13,0.1,0.94,1,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,0.45,0.02,7,7,0,0.16,2
"378","SMCR8_151","SMCR8_151_06102007_BMI_RWB_1","6/10/07",0.65036397,0.62324929,0.63680663,33.98873,-117.39614,54,0.02,94.58,96,NA,NA,NA,1207.66,0,-22,-26,0,5,3,0,49,35.5,137,3659.59,0,45,86,8.42,136,31
"379","SMCR8_155","SMCR8_155_06302008_BMI_RWB_1","6/30/08",1.01572178,0.85959193,0.93765686,33.80703,-116.77699,20,0,0.2,16,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,16,0.02,0.01,1,1,0,0.01,5
"380","SMCR8_160","SMCR8_160_06072006_BMI_RWB_1","6/7/06",0.71113,0.64189562,0.67651281,33.73134,-116.8102,7,0.11,0.3,0,15,14.8,0,4.41,0,0,0,0,1,0,0,0,0,13,162.62,0,0,9,3.73,15.71,2
"381","SMCR8_163","SMCR8_163_05192007_BMI_RWB_1","5/19/07",0.51023943,1.05868934,0.78446438,33.79478,-116.74829,13,0.1,0.5,1,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,0.45,0.02,7,7,0,0.16,5
"382","SMCR8_172","SMCR8_172_06162006_BMI_RWB_1","6/16/06",0,0.9616216,0.4808108,33.78651,-116.8323,8,0,0.1,3,NA,NA,NA,0,-28,2,0,1,2,0,22.5,0,0,8,0.54,0.05,4,4,0,0.05,2
"383","SMCR8_203","SMCR8_203_05292007_BMI_RWB_1","5/29/07",0.76318594,1.13844989,0.95081791,34.18658,-116.91801,60,0.1,0.49,31,NA,NA,NA,1.13,0,0,0,0,2,5,0,60,37.5,30,4.93,0.04,32,31,0.1,1.3,2
"384","SMCR8_218","SMCR8_218_06232009_BMI_RWB_1","6/23/09",0.43721671,0.77677169,0.6069942,33.80978,-116.7403,2,0.01,0.02,1,-1,0.33,0,0.03,0,0,0,0,1,0,0,4,0,1,0.11,0,4,7,0.01,0.42,1
"385","SMCR8_219","SMCR8_219_07062009_BMI_RWB_1","7/6/09",0.67421868,1.21943978,0.94682923,34.11105,-116.99195,53,0.1,0.2,50,NA,NA,NA,0.04,0,0,0,0,2,0,0,29,0,50,1.01,0.1,4,4,0.02,0.26,9
"386","SMCR8_267","SMCR8_267_06272006_BMI_RWB_1","6/27/06",0.45002717,0.65959483,0.554811,33.67606,-116.67871,22,0.01,1.26,1,0,-0.17,0,0.02,0,0,0,0,0,0,0,0,0,1,0.11,0,3,3,1.86,4.62,22
"387","SMCR8_270","SMCR8_270_06302008_BMI_RWB_1","6/30/08",1.00541247,0.40702682,0.70621965,33.72944,-116.74809,3,0.1,0.1,14,NA,NA,NA,0.02,-15,0,1,0,4,1,0,111,-5.5,13,4.15,0,77,74,0,0,3
"388","SMCR8_272","SMCR8_272_06252008_BMI_RWB_1","6/25/08",0.69998073,0.75398841,0.72698457,34.08788,-116.91434,9,0,0.1,55,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,55,0.32,0.01,1,12,0.02,0,1
"389","SMCR8_346","SMCR8_346_06022007_BMI_RWB_1","6/2/07",0.62551223,0.92608869,0.77580046,34.23613,-117.49604,-1,0.01,0,31,NA,NA,NA,0,0,0,-1,0,0,0,0,0,0,1,26.22,0,0,2,9.62,-0.06,0
"390","SMCR8_351","SMCR8_351_06192008_BMI_RWB_1","6/19/08",0.33636642,0.62795729,0.48216186,33.97295,-117.51806,NA,NA,NA,83,NA,NA,NA,1726.31,0,-254,-1,0,6,0,0,44,0,NA,NA,NA,NA,NA,NA,NA,-3
"391","SMCR8_361","SMCR8_361_06102007_BMI_RWB_1","6/10/07",0.11204197,0.68341493,0.39772845,33.96825,-117.44789,NA,NA,NA,94,NA,NA,NA,1146.94,-2,-258,-261,-1,5,5,6,43,43,NA,NA,NA,NA,NA,NA,NA,-16
"392","SMCR8_362","SMCR8_362_07172008_BMI_RWB_1","7/17/08",0.78042237,0.97282498,0.87662367,34.23904,-117.49896,13,0.01,0.04,1,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,-0.01,0,0,1,7.98,1.26,1
"393","SMCR8_370","SMCR8_370_06172007_BMI_RWB_1","6/17/07",0.59386859,0.68864487,0.64125673,34.10015,-117.02393,56,0.07,1.31,2,NA,NA,NA,0.75,1,0,1,0,1,1,0,7.5,0,2,1.38,0,0,6,0.14,0.27,1
"394","SMCR8_375","SMCR8_375_04192007_BMI_RWB_1","4/19/07",0.69602838,1.23246036,0.96424437,33.75657,-116.70164,7,0,0.6,14,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,7,0.02,0,7,7,0,0,9
"395","SMCR8_419","SMCR8_419_04192007_BMI_RWB_1","4/19/07",0.56445899,1.02049186,0.79247542,33.74266,-116.71364,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,1.63,0,0,3,0,0.69,0
"396","SMCR8_446","SMCR8_446_06092007_BMI_RWB_1","6/9/07",0.76467646,1.24893691,1.00680669,34.18543,-117.18567,2,0.01,0.02,4,NA,NA,NA,1,-2,-5,-1,0,0,2,19,6.5,0,5,0.55,0,0,9,0.12,0.83,1
"397","SMCR8_453","SMCR8_453_04202007_BMI_RWB_1","4/20/07",0.57176397,0.48118297,0.52647347,33.73882,-116.82834,14,0.1,0.17,2,NA,NA,NA,4.4,0,1,0,0,2,0,0,186,0,2,4.5,0,47,31,0.02,0.42,16
"398","SMCR8_474","SMCR8_474_07052009_BMI_RWB_1","7/5/09",0.78298411,0.89565755,0.83932083,34.24826,-117.62775,8,0,0.04,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0.01,1,1,0,0.7,3
"399","SMCR8_480","SMCR8_480_07082008_BMI_RWB_1","7/8/08",0.12914001,0.24667028,0.18790515,33.80402,-118.08385,73,0.8,16.68,77,NA,NA,NA,664.23,-16,-344,-7,3,7,4,0,185,90,-11,1235.29,0,170,187,43.9,64.09,-4
"400","SMCR8_496","SMCR8_496_07012008_BMI_RWB_1","7/1/08",1.13613223,0.465791,0.80096161,33.68738,-116.68416,3,0,0.1,2,NA,NA,NA,0,0,0,0,0,0,2,0,0,19,1,0.21,0.08,11,14,0,0,1
"401","SMCR8_513","SMCR8_513_06222009_BMI_RWB_1","6/22/09",1.10162101,0.78805911,0.94484006,33.71777,-116.76274,NA,NA,NA,0,NA,NA,NA,0,-13,0,1,1,5,1,0,160,158.5,0,0.61,0,0,17,0.45,-0.22,0
"402","SMCR8_528","SMCR8_528_05252008_BMI_RWB_1","5/25/08",0.51000921,0.62490668,0.56745794,33.87273,-117.71305,-4,0.14,247.07,115,NA,NA,NA,4780.7,0,-231,0,0,5,0,1,178,0.5,118,6007.72,0.25,0,49,27,475.72,-1
"403","SMCR8_530","SMCR8_530_05292007_BMI_RWB_1","5/29/07",0.5622131,0.9526149,0.757414,34.17834,-116.90881,2,0.1,0.1,12,NA,NA,NA,0,0,13,-24,0,0,2,100,0,140,12,0.24,0,86,84,0.04,0.01,2
"404","SMCR8_543","SMCR8_543_05192007_BMI_RWB_1","5/19/07",0.47978956,0.88012565,0.6799576,33.80281,-116.73208,44,0.1,0.9,21,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,21,0.04,0.06,7,7,0,0,1
"405","SMCR8_587","SMCR8_587_05182007_BMI_RWB_1","5/18/07",0.58024666,0.86558511,0.72291588,33.72206,-116.80423,5,0.24,2.18,19,NA,NA,NA,3.99,0,1,0,0,0,0,0,0,0,3,47.14,0.01,46,1,0.34,7.21,0
"406","SMCR8_605","SMCR8_605_07012009_BMI_RWB_1","7/1/09",0.56482775,0.50553423,0.53518099,33.73776,-116.72825,-1,0,0,0,NA,NA,NA,-0.01,0,2,1,1,0,0,17.5,0,0,1,2.29,0,0,2,0,0.7,5
"407","SMCR8_635","SMCR8_635_05202007_BMI_RWB_1","5/20/07",0.1529985,0.76483984,0.45891917,33.80349,-116.78271,7,0,0,8,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,7,0.05,0.02,7,7,0.24,0,5
"408","SMCR8_688","SMCR8_688_07012009_BMI_RWB_1","7/1/09",0.5795684,0.59621084,0.58788962,33.75289,-116.70609,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.15,0
"409","SMCR8_713","SMCR8_713_06232006_BMI_RWB_1","6/23/06",0.65536081,1.1040236,0.8796922,34.24908,-117.63127,8,0,0.1,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0.02,1,1,0,0.7,3
